		t	year	month	day	hour	Te	RHe_water	ws	wd	Rglob	Rdif	Rbeam	precip
    6905    2030      10      14      16     8.9    59.4    3.33   174.1   158.4    39.8   744.3    0.00
    6906    2030      10      14      17     8.5    59.7    3.03   174.5    60.9    60.9     0.0    0.00
    6907    2030      10      14      18     6.8    72.5    3.03   174.5     8.2     8.2     0.0    0.00
    6908    2030      10      14      19     5.0    85.3    2.90   144.7     0.0     0.0     0.0    0.00
    6909    2030      10      14      20     3.3    98.1    2.90   144.7     0.0     0.0     0.0    0.00
    6910    2030      10      14      21     2.7    97.8    2.61   145.2     0.0     0.0     0.0    0.00
    6911    2030      10      14      22     2.1    97.4    2.26   156.3     0.0     0.0     0.0    0.00
    6912    2030      10      14      23     1.6    97.1    1.96   157.2     0.0     0.0     0.0    0.00
    6913    2030      10      15       0     1.2    98.1    1.96   157.2     0.0     0.0     0.0    0.00
    6914    2030      10      15       1     0.9    99.1    1.92   147.1     0.0     0.0     0.0    0.00
    6915    2030      10      15       2     0.5   100.0    1.92   147.1     0.0     0.0     0.0    0.00
    6916    2030      10      15       3     0.4    99.6    2.22   146.2     0.0     0.0     0.0    0.00
    6917    2030      10      15       4     0.2    98.8    2.53   124.6     0.0     0.0     0.0    0.00
    6918    2030      10      15       5     0.1    97.9    2.82   124.1     0.0     0.0     0.0    0.00
    6919    2030      10      15       6     0.4    98.6    2.82   124.1     0.0     0.0     0.0    0.00
    6920    2030      10      15       7     0.7    99.3    2.90   144.7     0.0     0.0     0.0    0.00
    6921    2030      10      15       8     1.0   100.0    2.90   144.7    28.7    28.7     0.0    0.00
    6922    2030      10      15       9     2.6    98.1    2.61   145.2   103.4    59.8   281.0    0.00
    6923    2030      10      15      10     4.4    96.1    2.26   156.3   110.8    95.5    62.7    0.00
    6924    2030      10      15      11     6.0    94.2    1.96   157.2   228.4   112.2   378.9    0.00
    6925    2030      10      15      12     6.9    79.7    2.65   155.3   309.3   106.8   597.7    0.00
    6926    2030      10      15      13     7.7    65.3    3.24   154.4   309.0   113.3   578.1    0.00
    6927    2030      10      15      14     8.6    50.7    3.93   153.6   255.5   108.1   482.4    0.00
    6928    2030      10      15      15     8.0    52.7    3.63   153.9   209.8    98.7   458.1    0.00
    6929    2030      10      15      16     7.5    54.7    3.24   154.4   130.2    76.1   353.2    0.00
    6930    2030      10      15      17     6.9    56.7    2.95   154.8    48.5    48.5     0.0    0.00
    6931    2030      10      15      18     5.7    65.6    2.95   154.8     6.5     6.5     0.0    0.00
    6932    2030      10      15      19     4.7    74.5    2.82   124.1     0.0     0.0     0.0    0.00
    6933    2030      10      15      20     3.5    83.4    2.82   124.1     0.0     0.0     0.0    0.00
    6934    2030      10      15      21     3.7    83.7    2.82   124.1     0.0     0.0     0.0    0.00
    6935    2030      10      15      22     4.0    84.1    2.79   113.6     0.0     0.0     0.0    0.00
    6936    2030      10      15      23     4.2    84.4    2.79   113.6     0.0     0.0     0.0    0.00
    6937    2030      10      16       0     4.4    85.0    3.08   113.2     0.0     0.0     0.0    0.00
    6938    2030      10      16       1     4.7    85.6    3.59   143.8     0.0     0.0     0.0    0.00
    6939    2030      10      16       2     4.8    86.3    3.89   143.5     0.0     0.0     0.0    0.00
    6940    2030      10      16       3     4.7    86.6    3.89   143.5     0.0     0.0     0.0    0.00
    6941    2030      10      16       4     4.4    87.0    3.85   133.3     0.0     0.0     0.0    0.00
    6942    2030      10      16       5     4.2    87.3    3.85   133.3     0.0     0.0     0.0    0.00
    6943    2030      10      16       6     3.8    89.9    3.55   133.6     0.0     0.0     0.0    0.00
    6944    2030      10      16       7     3.5    92.5    3.12   123.7     0.0     0.0     0.0    0.00
    6945    2030      10      16       8     3.1    95.1    2.82   124.1    17.0    17.0     0.0    0.00
    6946    2030      10      16       9     4.6    89.6    3.12   123.7    63.1    58.6    30.1    0.00
    6947    2030      10      16      10     6.1    84.1    3.55   133.6   115.6   104.7    45.8    0.00
    6948    2030      10      16      11     7.6    78.5    3.85   133.3   258.5   114.8   478.0    0.00
    6949    2030      10      16      12     8.0    71.3    3.55   133.6   275.8    92.9   549.6    0.00
    6950    2030      10      16      13     8.4    63.9    3.33   174.1   287.3   114.2   521.0    0.00
    6951    2030      10      16      14     8.9    56.7    3.03   174.5   222.5   121.3   338.0    0.00
    6952    2030      10      16      15     8.3    61.6    3.03   174.5    99.3    82.7    70.3    0.00
    6953    2030      10      16      16     7.7    66.6    2.82   124.1    46.0    45.0     6.2    0.00
    6954    2030      10      16      17     7.2    71.6    2.82   124.1    21.1    21.1     0.0    0.00
    6955    2030      10      16      18     6.6    77.5    2.53   124.6     3.1     3.1     0.0    0.00
    6956    2030      10      16      19     6.1    83.4    2.13   125.4     0.0     0.0     0.0    0.00
    6957    2030      10      16      20     5.5    89.3    1.84   126.3     0.0     0.0     0.0    0.00
    6958    2030      10      16      21     5.5    90.2    1.55   127.5     0.0     0.0     0.0    0.00
    6959    2030      10      16      22     5.5    91.2    1.33   170.7     0.0     0.0     0.0    0.00
    6960    2030      10      16      23     5.5    92.2    1.04   173.8     0.0     0.0     0.0    0.00
    6961    2030      10      17       0     5.4    93.2    1.33   170.7     0.0     0.0     0.0    0.00
    6962    2030      10      17       1     5.3    94.2    1.43    70.8     0.0     0.0     0.0    0.00
    6963    2030      10      17       2     5.2    95.1    1.73    70.6     0.0     0.0     0.0    0.00
    6964    2030      10      17       3     5.2    94.4    1.73    70.6     0.0     0.0     0.0    0.00
    6965    2030      10      17       4     5.1    93.9    1.77   104.5     0.0     0.0     0.0    0.00
    6966    2030      10      17       5     5.1    93.2    1.77   104.5     0.0     0.0     0.0    0.00
    6967    2030      10      17       6     5.1    94.4    2.07   103.9     0.0     0.0     0.0    0.00
    6968    2030      10      17       7     5.2    95.8    2.42    70.5     0.0     0.0     0.0    0.00
    6969    2030      10      17       8     5.2    97.1    2.71    70.4     6.2     6.2     0.0    0.00
    6970    2030      10      17       9     5.7    95.8    3.40    70.3    20.3    19.4     6.4    0.00
    6971    2030      10      17      10     6.1    94.4    4.00    70.3    48.8    47.6     4.9    0.00
    6972    2030      10      17      11     6.6    93.2    4.69    70.2    80.4    78.6     6.0    0.00
    6973    2030      10      17      12     6.8    94.2    4.98    70.2    70.4    68.8     5.5    0.00
    6974    2030      10      17      13     7.1    95.1    5.38    70.2    70.7    69.1     5.2    0.00
    6975    2030      10      17      14     7.3    96.1    5.67    70.2    42.8    41.3     4.9    0.00
    6976    2030      10      17      15     7.3    97.1    5.97    70.2    25.4    24.1     5.7    0.00
    6977    2030      10      17      16     7.3    98.1    6.36    70.2    14.1    12.8     9.4    0.00
    6978    2030      10      17      17     7.3    99.0    6.66    70.2     4.0     4.0     0.0    0.00
    6979    2030      10      17      18     7.3    98.3    6.95    70.2     0.3     0.3     0.0    0.00
    6980    2030      10      17      19     7.2    97.8    7.39   101.1     0.0     0.0     0.0    0.00
    6981    2030      10      17      20     7.2    97.1    7.69   101.0     0.0     0.0     0.0    0.00
    6982    2030      10      17      21     7.2    97.8    7.00   101.1     0.0     0.0     0.0    0.25
    6983    2030      10      17      22     7.1    98.3    6.41   101.3     0.0     0.0     0.0    0.54
    6984    2030      10      17      23     7.1    99.0    5.72   101.4     0.0     0.0     0.0    0.00
    6985    2030      10      18       0     7.1    99.3    5.42   101.5     0.0     0.0     0.0    0.00
    6986    2030      10      18       1     7.2    99.7    5.03   101.6     0.0     0.0     0.0    0.00
    6987    2030      10      18       2     7.2   100.0    4.73   101.7     0.0     0.0     0.0    0.08
    6988    2030      10      18       3     7.4    99.3    4.44   101.8     0.0     0.0     0.0    0.18
    6989    2030      10      18       4     7.6    98.7    4.07   112.4     0.0     0.0     0.0    0.00
    6990    2030      10      18       5     7.7    98.1    3.77   112.6     0.0     0.0     0.0    0.00
    6991    2030      10      18       6     7.6    98.7    3.77   112.6     0.0     0.0     0.0    0.00
    6992    2030      10      18       7     7.6    99.3    3.77   112.6     0.0     0.0     0.0    0.08
    6993    2030      10      18       8     7.6   100.0    3.77   112.6     6.8     6.8     0.0    0.00
    6994    2030      10      18       9     7.7    98.7    4.07   112.4    36.3    35.0     9.9    0.00
    6995    2030      10      18      10     7.9    97.4    4.40    80.8    55.8    54.9     4.6    0.00
    6996    2030      10      18      11     8.1    96.1    4.69    80.8    62.3    60.9     4.5    0.00
    6997    2030      10      18      12     8.1    96.1    4.69    80.8    72.8    71.6     3.5    0.00
    6998    2030      10      18      13     8.1    96.1    4.69    59.7    42.5    41.3     3.7    0.00
    6999    2030      10      18      14     8.1    96.1    4.69    59.7    26.0    25.2     2.7    0.00
    7000    2030      10      18      15     7.8    97.4    4.98    59.7    14.9    13.9     4.6    0.00
    7001    2030      10      18      16     7.6    98.7    5.38    59.7     6.5     5.0    10.9    0.00
    7002    2030      10      18      17     7.4   100.0    5.67    59.8     3.1     3.1     0.0    0.16
    7003    2030      10      18      18     7.6   100.0    5.67    59.8     0.6     0.6     0.0    0.16
    7004    2030      10      18      19     7.8   100.0    5.67    70.2     0.0     0.0     0.0    0.00
    7005    2030      10      18      20     8.1   100.0    5.67    70.2     0.0     0.0     0.0    0.00
    7006    2030      10      18      21     8.0    96.1    5.67    70.2     0.0     0.0     0.0    0.00
    7007    2030      10      18      22     7.8    92.2    5.68    80.6     0.0     0.0     0.0    0.00
    7008    2030      10      18      23     7.7    88.3    5.68    80.6     0.0     0.0     0.0    0.00
    7009    2030      10      19       0     7.5    90.9    4.99    80.7     0.0     0.0     0.0    0.00
    7010    2030      10      19       1     7.1    93.5    4.39    70.3     0.0     0.0     0.0    0.00
    7011    2030      10      19       2     6.8    96.1    3.70    70.3     0.0     0.0     0.0    0.00
    7012    2030      10      19       3     6.4    95.4    4.00    70.3     0.0     0.0     0.0    0.00
    7013    2030      10      19       4     6.1    94.8    4.40    49.1     0.0     0.0     0.0    0.00
    7014    2030      10      19       5     5.7    94.2    4.69    49.2     0.0     0.0     0.0    0.03
    7015    2030      10      19       6     5.6    95.8    4.69    49.2     0.0     0.0     0.0    0.34
    7016    2030      10      19       7     5.5    97.4    4.71    38.7     0.0     0.0     0.0    0.49
    7017    2030      10      19       8     5.4    99.0    4.71    38.7     1.9     1.9     0.0    0.08
    7018    2030      10      19       9     5.5    97.8    5.01    38.8     5.7     4.7     7.9    0.02
    7019    2030      10      19      10     5.7    96.4    5.39    49.3    18.1    17.4     3.2    0.02
    7020    2030      10      19      11     5.8    95.1    5.68    49.3    30.1    29.2     3.0    0.02
    7021    2030      10      19      12     5.8    94.4    5.68    49.3    30.1    29.2     2.8    0.02
    7022    2030      10      19      13     5.8    93.9    5.75    18.2    27.9    26.9     3.4    0.02
    7023    2030      10      19      14     5.8    93.2    5.75    18.2    29.3    28.3     3.6    0.02
    7024    2030      10      19      15     5.4    92.2    5.45    18.1    27.9    27.2     3.8    0.00
    7025    2030      10      19      16     5.0    91.2    5.13   357.5    14.4    13.4     8.0    0.00
    7026    2030      10      19      17     4.7    90.2    4.84   357.3     4.5     4.5     0.0    0.00
    7027    2030      10      19      18     4.5    87.6    4.54   357.2     0.6     0.6     0.0    0.00
    7028    2030      10      19      19     4.3    85.0    4.04    28.0     0.0     0.0     0.0    0.00
    7029    2030      10      19      20     4.1    82.4    3.75    27.8     0.0     0.0     0.0    0.00
    7030    2030      10      19      21     4.0    84.1    3.75    27.8     0.0     0.0     0.0    0.00
    7031    2030      10      19      22     4.0    85.6    3.89   346.5     0.0     0.0     0.0    0.00
    7032    2030      10      19      23     3.9    87.3    3.89   346.5     0.0     0.0     0.0    0.00
    7033    2030      10      20       0     3.6    86.0    3.89   346.5     0.0     0.0     0.0    0.00
    7034    2030      10      20       1     3.4    84.7    3.89   346.5     0.0     0.0     0.0    0.00
    7035    2030      10      20       2     3.1    83.4    3.89   346.5     0.0     0.0     0.0    0.00
    7036    2030      10      20       3     3.0    84.4    3.60   346.2     0.0     0.0     0.0    0.00
    7037    2030      10      20       4     3.0    85.3    3.16   355.9     0.0     0.0     0.0    0.00
    7038    2030      10      20       5     2.9    86.3    2.87   355.5     0.0     0.0     0.0    0.00
    7039    2030      10      20       6     2.9    87.6    2.87   355.5     0.0     0.0     0.0    0.00
    7040    2030      10      20       7     3.0    89.0    2.91   345.3     0.0     0.0     0.0    0.00
    7041    2030      10      20       8     3.0    90.2    2.91   345.3     2.8     2.8     0.0    0.00
    7042    2030      10      20       9     3.2    89.6    2.91   345.3    15.2    14.5     5.8    0.00
    7043    2030      10      20      10     3.4    89.0    2.87   355.5    34.7    33.8     4.1    0.00
    7044    2030      10      20      11     3.6    88.3    2.87   355.5    62.0    60.4     5.5    0.00
    7045    2030      10      20      12     3.8    87.3    2.57   355.0    73.3    40.2   107.0    0.00
    7046    2030      10      20      13     4.1    86.3    2.26   333.7    65.4    35.6    96.4    0.00
    7047    2030      10      20      14     4.3    85.3    1.97   332.8    78.1    66.9    40.3    0.00
    7048    2030      10      20      15     4.2    84.1    1.68   331.5    69.6    62.8    31.8    0.00
    7049    2030      10      20      16     4.2    82.7    1.24   338.9    38.4    33.8    36.7    0.00
    7050    2030      10      20      17     4.1    81.4    0.95   335.5    10.5    10.5     0.0    0.00
    7051    2030      10      20      18     3.9    84.7    0.95   335.5     1.1     1.1     0.0    0.00
    7052    2030      10      20      19     3.7    88.0    1.18   281.5     0.0     0.0     0.0    0.00
    7053    2030      10      20      20     3.5    91.2    1.18   281.5     0.0     0.0     0.0    0.00
    7054    2030      10      20      21     3.4    92.2    1.18   281.5     0.0     0.0     0.0    0.00
    7055    2030      10      20      22     3.2    93.2    0.87   356.5     0.0     0.0     0.0    0.00
    7056    2030      10      20      23     3.1    94.2    0.87   356.5     0.0     0.0     0.0    0.00
    7057    2030      10      21       0     3.0    93.5    1.16   359.9     0.0     0.0     0.0    0.00
    7058    2030      10      21       1     3.0    92.9    1.83   196.4     0.0     0.0     0.0    0.00
    7059    2030      10      21       2     2.9    92.2    2.12   195.5     0.0     0.0     0.0    0.00
    7060    2030      10      21       3     2.7    92.9    1.83   196.4     0.0     0.0     0.0    0.00
    7061    2030      10      21       4     2.6    93.5    1.20   140.7     0.0     0.0     0.0    0.00
    7062    2030      10      21       5     2.4    94.2    0.91   144.2     0.0     0.0     0.0    0.00
    7063    2030      10      21       6     2.7    91.9    1.88   136.8     0.0     0.0     0.0    0.00
    7064    2030      10      21       7     3.0    89.6    2.90   144.7     0.0     0.0     0.0    0.00
    7065    2030      10      21       8     3.3    87.3    3.89   143.5     3.1     3.1     0.0    0.00
    7066    2030      10      21       9     3.5    88.0    3.59   143.8    11.6     9.7    15.4    0.00
    7067    2030      10      21      10     3.7    88.6    3.24   154.4    18.6    16.4    10.5    0.00
    7068    2030      10      21      11     3.9    89.3    2.95   154.8    32.7    29.6    11.3    0.00
    7069    2030      10      21      12     4.4    86.3    3.24   154.4    48.2    44.1    13.4    0.00
    7070    2030      10      21      13     4.9    83.4    3.63   153.9    84.9    78.4    21.3    0.00
    7071    2030      10      21      14     5.4    80.4    3.93   153.6    64.2    59.3    18.4    0.00
    7072    2030      10      21      15     5.2    80.4    3.93   153.6    29.3    26.8    12.3    0.00
    7073    2030      10      21      16     4.9    80.4    3.89   143.5    14.1    12.3    15.3    0.00
    7074    2030      10      21      17     4.8    80.4    3.89   143.5     4.3     4.3     0.0    0.00
    7075    2030      10      21      18     4.8    82.1    3.89   143.5     0.6     0.6     0.0    0.00
    7076    2030      10      21      19     4.8    83.7    3.93   153.6     0.0     0.0     0.0    0.00
    7077    2030      10      21      20     4.8    85.3    3.93   153.6     0.0     0.0     0.0    0.00
    7078    2030      10      21      21     4.9    86.6    4.23   153.3     0.0     0.0     0.0    0.13
    7079    2030      10      21      22     5.1    88.0    4.66   163.0     0.0     0.0     0.0    0.20
    7080    2030      10      21      23     5.2    89.3    4.96   162.8     0.0     0.0     0.0    0.13
    7081    2030      10      22       0     5.3    92.9    4.96   162.8     0.0     0.0     0.0    0.43
    7082    2030      10      22       1     5.3    96.4    5.00   172.7     0.0     0.0     0.0    0.75
    7083    2030      10      22       2     5.4   100.0    5.00   172.7     0.0     0.0     0.0    0.40
    7084    2030      10      22       3     5.9    99.0    4.70   172.9     0.0     0.0     0.0    0.06
    7085    2030      10      22       4     6.5    98.1    4.42   202.3     0.0     0.0     0.0    0.00
    7086    2030      10      22       5     7.0    97.1    4.12   202.5     0.0     0.0     0.0    0.00
    7087    2030      10      22       6     7.3    98.1    4.12   202.5     0.0     0.0     0.0    0.00
    7088    2030      10      22       7     7.6    99.0    4.15   212.0     0.0     0.0     0.0    0.00
    7089    2030      10      22       8     7.9   100.0    4.15   212.0     6.5     6.5     0.0    0.00
    7090    2030      10      22       9     8.3    98.3    4.45   211.8    32.7    29.6    26.3    0.00
    7091    2030      10      22      10     8.7    96.8    4.84   211.7    40.0    36.6    16.6    0.00
    7092    2030      10      22      11     9.1    95.1    5.14   211.6    67.9    62.4    20.5    0.00
    7093    2030      10      22      12     9.6    92.2    5.83   211.4    80.9    74.9    20.1    0.00
    7094    2030      10      22      13    10.2    89.3    6.42   211.3    82.3    75.8    21.9    0.00
    7095    2030      10      22      14    10.6    86.3    7.11   211.2   121.2   109.6    43.6    0.00
    7096    2030      10      22      15    10.5    87.0    6.42   211.3    53.6    48.9    23.5    0.00
    7097    2030      10      22      16    10.4    87.6    5.80   201.7    21.1    19.0    19.0    0.00
    7098    2030      10      22      17    10.3    88.3    5.11   202.0     6.8     6.8     0.0    0.00
    7099    2030      10      22      18    10.0    89.9    4.81   202.1     0.8     0.8     0.0    0.00
    7100    2030      10      22      19     9.8    91.5    4.45   211.8     0.0     0.0     0.0    0.00
    7101    2030      10      22      20     9.5    93.2    4.15   212.0     0.0     0.0     0.0    0.00
    7102    2030      10      22      21     9.0    94.8    4.15   212.0     0.0     0.0     0.0    0.00
    7103    2030      10      22      22     8.4    96.4    4.15   212.0     0.0     0.0     0.0    0.21
    7104    2030      10      22      23     7.9    98.1    4.15   212.0     0.0     0.0     0.0    0.00
    7105    2030      10      23       0     7.9    98.7    3.85   212.1     0.0     0.0     0.0    0.00
    7106    2030      10      23       1     7.9    99.3    3.37   183.8     0.0     0.0     0.0    0.00
    7107    2030      10      23       2     7.9   100.0    3.07   184.2     0.0     0.0     0.0    0.11
    7108    2030      10      23       3     7.9    99.0    2.78   184.6     0.0     0.0     0.0    0.21
    7109    2030      10      23       4     7.8    98.1    2.38   185.4     0.0     0.0     0.0    3.16
    7110    2030      10      23       5     7.8    97.1    2.09   186.2     0.0     0.0     0.0    0.75
    7111    2030      10      23       6     7.8    98.1    2.38   185.4     0.0     0.0     0.0    0.11
    7112    2030      10      23       7     7.8    99.0    2.74   175.0     0.0     0.0     0.0    0.21
    7113    2030      10      23       8     7.8   100.0    3.03   174.5     1.1     1.1     0.0    2.80
    7114    2030      10      23       9     8.2    99.3    3.03   174.5     9.8     8.2    14.6    1.84
    7115    2030      10      23      10     8.5    98.7    3.20   258.9    59.0    53.0    30.0    0.08
    7116    2030      10      23      11     8.9    98.1    3.20   258.9    85.2    76.8    32.3    0.00
    7117    2030      10      23      12     8.9    97.8    2.90   258.8   115.6   104.7    37.3    0.00
    7118    2030      10      23      13     9.0    97.4    2.45   285.9    76.7    69.2    25.8    0.00
    7119    2030      10      23      14     9.0    97.1    2.16   285.4    85.7    76.6    35.0    0.00
    7120    2030      10      23      15     8.7    96.8    2.16   285.4    66.6    58.9    39.1    0.00
    7121    2030      10      23      16     8.4    96.4    2.05   313.3    31.6    27.4    37.9    0.00
    7122    2030      10      23      17     8.1    96.1    2.05   313.3    10.8    10.8     0.0    0.00
    7123    2030      10      23      18     7.9    97.1    2.35   314.2     1.4     1.4     0.0    0.00
    7124    2030      10      23      19     7.8    98.1    2.74   315.0     0.0     0.0     0.0    0.00
    7125    2030      10      23      20     7.6    99.0    3.03   315.5     0.0     0.0     0.0    0.00
    7126    2030      10      23      21     7.4    99.0    2.74   315.0     0.0     0.0     0.0    0.00
    7127    2030      10      23      22     7.2    99.0    2.31   323.9     0.0     0.0     0.0    0.00
    7128    2030      10      23      23     6.9    99.0    2.01   323.0     0.0     0.0     0.0    0.00
    7129    2030      10      24       0     6.7    99.3    2.01   323.0     0.0     0.0     0.0    0.00
    7130    2030      10      24       1     6.6    99.7    2.01   323.0     0.0     0.0     0.0    0.00
    7131    2030      10      24       2     6.4   100.0    2.01   323.0     0.0     0.0     0.0    0.00
    7132    2030      10      24       3     6.2    99.3    1.72   321.8     0.0     0.0     0.0    0.02
    7133    2030      10      24       4     5.9    98.7    1.33   319.3     0.0     0.0     0.0    0.02
    7134    2030      10      24       5     5.7    98.1    1.04   316.3     0.0     0.0     0.0    0.02
    7135    2030      10      24       6     5.3    98.7    0.76   311.0     0.0     0.0     0.0    0.02
    7136    2030      10      24       7     5.0    99.3    0.40   292.4     0.0     0.0     0.0    0.02
    7137    2030      10      24       8     4.7   100.0    0.25   245.5     2.2     2.2     0.0    0.02
    7138    2030      10      24       9     5.2   100.0    0.09     1.2    32.4    28.3    39.8    0.00
    7139    2030      10      24      10     5.8   100.0    0.46    41.7    78.7    70.2    44.5    0.00
    7140    2030      10      24      11     6.4   100.0    0.75    45.0   138.8   121.1    69.4    0.00
    7141    2030      10      24      12     6.9    97.4    0.75    45.0   123.2   111.4    41.3    0.00
    7142    2030      10      24      13     7.3    94.8    0.83   122.1   101.5    94.8    23.5    0.00
    7143    2030      10      24      14     7.7    92.2    0.83   122.1    90.5    84.4    24.3    0.00
    7144    2030      10      24      15     7.5    93.5    0.83   122.1    67.4    62.7    24.7    0.00
    7145    2030      10      24      16     7.2    94.8    0.87   133.4    38.4    35.1    31.1    0.00
    7146    2030      10      24      17     6.9    96.1    0.87   133.4    10.1    10.1     0.0    0.00
    7147    2030      10      24      18     6.2    97.1    0.87   133.4     0.8     0.8     0.0    0.00
    7148    2030      10      24      19     5.5    98.1    0.99   164.3     0.0     0.0     0.0    0.00
    7149    2030      10      24      20     4.8    99.0    0.99   164.3     0.0     0.0     0.0    0.00
    7150    2030      10      24      21     4.5    99.3    0.71   170.3     0.0     0.0     0.0    0.00
    7151    2030      10      24      22     4.0    99.7    0.37   192.1     0.0     0.0     0.0    0.00
    7152    2030      10      24      23     3.6   100.0    0.25   245.5     0.0     0.0     0.0    0.00
    7153    2030      10      25       0     2.9   100.0    0.17   333.4     0.0     0.0     0.0    0.00
    7154    2030      10      25       1     2.2   100.0    0.51    13.7     0.0     0.0     0.0    0.00
    7155    2030      10      25       2     1.6   100.0    0.80    19.6     0.0     0.0     0.0    0.00
    7156    2030      10      25       3     1.0    99.3    0.80    19.6     0.0     0.0     0.0    0.00
    7157    2030      10      25       4     0.4    99.3    1.20   216.9     0.0     0.0     0.0    0.00
    7158    2030      10      25       5    -0.2    99.0    1.20   216.9     0.0     0.0     0.0    0.00
    7159    2030      10      25       6    -0.3    99.7    0.90   219.1     0.0     0.0     0.0    0.00
    7160    2030      10      25       7    -0.3    99.7    0.52   226.1     0.0     0.0     0.0    0.00
    7161    2030      10      25       8    -0.4    99.6    0.25   245.5     4.8     4.8     0.0    0.00
    7162    2030      10      25       9     0.5   100.0    0.54   128.6    47.4    39.6    79.7    0.00
    7163    2030      10      25      10     1.5   100.0    1.12   118.9   110.5    99.2    60.6    0.00
    7164    2030      10      25      11     2.3   100.0    1.81   115.5   166.1   150.9    60.9    0.00
    7165    2030      10      25      12     4.0    97.1    1.81   115.5   208.7   200.5    29.2    0.00
    7166    2030      10      25      13     5.5    94.2    1.96   157.2   206.1   164.9   147.3    0.00
    7167    2030      10      25      14     7.2    91.2    1.96   157.2   135.3   102.2   133.9    0.00
    7168    2030      10      25      15     6.9    92.9    2.65   155.3    61.2    55.0    33.4    0.00
    7169    2030      10      25      16     6.7    94.4    3.12   123.7    23.1    22.6     6.2    0.00
    7170    2030      10      25      17     6.4    96.1    3.81   123.0     4.3     4.3     0.0    0.00
    7171    2030      10      25      18     6.4    95.8    4.10   122.8     0.3     0.3     0.0    0.00
    7172    2030      10      25      19     6.5    95.4    4.58   143.0     0.0     0.0     0.0    0.00
    7173    2030      10      25      20     6.5    95.1    4.87   142.8     0.0     0.0     0.0    0.00
    7174    2030      10      25      21     6.5    96.8    5.86   142.3     0.0     0.0     0.0    0.58
    7175    2030      10      25      22     6.4    98.3    6.70   101.2     0.0     0.0     0.0    0.87
    7176    2030      10      25      23     6.4   100.0    7.69   101.0     0.0     0.0     0.0    2.36
    7177    2030      10      26       0     6.7   100.0    6.70   101.2     0.0     0.0     0.0    0.00
    7178    2030      10      26       1     6.9   100.0    5.90   152.4     0.0     0.0     0.0    0.10
    7179    2030      10      26       2     7.2   100.0    4.92   152.9     0.0     0.0     0.0    0.05
    7180    2030      10      26       3     7.5    99.3    4.62   153.1     0.0     0.0     0.0    0.00
    7181    2030      10      26       4     7.7    98.7    4.35   183.0     0.0     0.0     0.0    0.00
    7182    2030      10      26       5     8.0    98.1    4.05   183.2     0.0     0.0     0.0    0.00
    7183    2030      10      26       6     8.7    98.7    4.35   183.0     0.0     0.0     0.0    0.20
    7184    2030      10      26       7     9.4    99.3    4.81   202.1     0.0     0.0     0.0    0.78
    7185    2030      10      26       8    10.1   100.0    5.11   202.0     0.0     0.0     0.0    0.20
    7186    2030      10      26       9    10.2    99.3    4.81   202.1    14.9    14.5     5.3    0.00
    7187    2030      10      26      10    10.4    98.7    4.42   202.3    51.1    50.2     4.3    0.00
    7188    2030      10      26      11    10.5    98.1    4.12   202.5    38.1    38.1     0.0    0.00
    7189    2030      10      26      12    10.5    97.8    4.42   202.3    41.7    41.7     0.0    0.00
    7190    2030      10      26      13    10.5    97.4    4.84   211.7    49.0    47.9     3.7    0.93
    7191    2030      10      26      14    10.5    97.1    5.14   211.6    33.8    33.2     3.6    0.13
    7192    2030      10      26      15    10.4    97.1    4.84   211.7    41.4    40.7     2.1    0.13
    7193    2030      10      26      16    10.4    97.1    4.48   230.8    15.2    14.8     5.1    0.13
    7194    2030      10      26      17    10.3    97.1    4.18   230.9     3.3     3.3     0.0    0.00
    7195    2030      10      26      18    10.0    98.1    4.18   230.9     0.3     0.3     0.0    0.13
    7196    2030      10      26      19     9.8    99.0    4.19   240.3     0.0     0.0     0.0    0.00
    7197    2030      10      26      20     9.5   100.0    4.19   240.3     0.0     0.0     0.0    0.13
    7198    2030      10      26      21     9.2   100.0    3.90   240.3     0.0     0.0     0.0    0.39
    7199    2030      10      26      22     9.0   100.0    3.50   240.4     0.0     0.0     0.0    0.79
    7200    2030      10      26      23     8.7   100.0    3.21   240.4     0.0     0.0     0.0    0.00
    7201    2030      10      27       0     8.4    99.7    3.50   240.4     0.0     0.0     0.0    0.00
    7202    2030      10      27       1     8.0    99.3    3.90   249.7     0.0     0.0     0.0    0.00
    7203    2030      10      27       2     7.7    99.0    4.19   249.7     0.0     0.0     0.0    0.00
    7204    2030      10      27       3     7.5    97.8    3.90   249.7     0.0     0.0     0.0    0.00
    7205    2030      10      27       4     7.1    96.4    3.50   240.4     0.0     0.0     0.0    0.00
    7206    2030      10      27       5     6.8    95.1    3.21   240.4     0.0     0.0     0.0    0.00
    7207    2030      10      27       6     6.7    95.8    3.21   240.4     0.0     0.0     0.0    0.00
    7208    2030      10      27       7     6.6    96.4    3.20   258.9     0.0     0.0     0.0    0.00
    7209    2030      10      27       8     6.5    97.1    3.20   258.9     1.9     1.9     0.0    0.00
    7210    2030      10      27       9     6.7    92.5    3.20   258.9    20.0    18.9    12.7    0.00
    7211    2030      10      27      10     6.8    88.0    3.17   277.5    81.2    59.2   125.7    0.00
    7212    2030      10      27      11     7.0    83.4    3.17   277.5    93.6    86.2    30.9    0.00
    7213    2030      10      27      12     7.6    80.7    3.17   277.5   132.8   116.4    61.0    0.00
    7214    2030      10      27      13     8.1    78.2    2.95   335.2   152.9   118.7   127.0    0.00
