		t	year	month	day	hour	Te	RHe_water	ws	wd	Rglob	Rdif	Rbeam	precip
    3780    2050       6       6      11    15.8    70.7    3.10   279.9   352.4   302.7    65.9    0.00
    3781    2050       6       6      12    16.4    64.0    3.80   279.9   423.5   360.6    80.2    0.00
    3782    2050       6       6      13    17.1    57.4    4.40   260.3   513.6   307.7   262.4    0.00
    3783    2050       6       6      14    17.8    50.7    5.11   260.3   532.5   236.5   392.5    0.00
    3784    2050       6       6      15    17.4    48.4    5.41   260.2   608.1   189.4   601.9    0.00
    3785    2050       6       6      16    17.1    46.0    5.82   289.8   633.9   140.4   805.4    0.00
    3786    2050       6       6      17    16.7    43.7    6.12   289.8   485.2   125.1   704.4    0.00
    3787    2050       6       6      18    15.8    46.0    5.82   289.8   397.7   113.0   715.3    0.00
    3788    2050       6       6      19    14.9    48.4    5.39   319.4   309.6    78.5   822.8    0.00
    3789    2050       6       6      20    13.9    50.7    5.09   319.4   179.8    45.8   799.2    0.00
    3790    2050       6       6      21    12.8    54.4    4.39   319.3    79.7    79.7     0.0    0.00
    3791    2050       6       6      22    11.8    58.0    3.80   279.9    20.6    20.6     0.0    0.00
    3792    2050       6       6      23    10.7    61.7    3.10   279.9     1.7     1.7     0.0    0.00
    3793    2050       6       7       0    10.7    61.7    2.80   279.9     0.0     0.0     0.0    0.00
    3794    2050       6       7       1    10.7    61.7    2.38   241.1     0.0     0.0     0.0    0.00
    3795    2050       6       7       2    10.7    61.7    2.08   241.3     0.0     0.0     0.0    0.00
    3796    2050       6       7       3     9.7    69.4    2.08   241.3     1.7     1.7     0.0    0.00
    3797    2050       6       7       4     8.7    77.1    2.08   241.3    18.9    18.9     0.0    0.00
    3798    2050       6       7       5     7.7    84.8    2.08   241.3    58.3    36.1   133.0    0.00
    3799    2050       6       7       6     8.8    83.1    1.37   242.0   129.0    90.0   138.9    0.00
    3800    2050       6       7       7     9.8    81.5    0.77   243.5   142.3   113.3    72.9    0.00
    3801    2050       6       7       8    10.9    79.8    0.08   277.4   109.0    97.7    22.0    0.00
    3802    2050       6       7       9    10.9    84.1    0.99    15.6   139.8   127.2    20.5    0.17
    3803    2050       6       7      10    10.8    88.6    2.00    17.8   136.2   124.3    17.1    0.39
    3804    2050       6       7      11    10.8    92.9    3.00    18.5   178.7   158.7    26.4    0.95
    3805    2050       6       7      12    11.1    90.2    3.71    18.8   219.3   194.7    31.4    0.00
    3806    2050       6       7      13    11.3    87.6    4.30    29.0   150.9   136.6    18.2    0.00
    3807    2050       6       7      14    11.6    84.8    5.00    29.2   145.9   132.2    18.1    0.04
    3808    2050       6       7      15    11.0    86.5    4.70    29.1   128.4   116.2    17.5    0.04
    3809    2050       6       7      16    10.4    88.2    4.31    19.0    95.6    86.8    14.4    0.00
    3810    2050       6       7      17     9.8    89.9    4.01    18.9   102.3    92.6    18.9    0.00
    3811    2050       6       7      18     9.7    92.6    3.31    18.7    85.0    77.2    19.7    0.04
    3812    2050       6       7      19     9.7    95.2    2.72     8.4    42.8    37.9    17.3    0.17
    3813    2050       6       7      20     9.6    98.0    2.01     7.8    19.2    16.2    18.1    0.30
    3814    2050       6       7      21     8.9    97.7    2.31     8.1    31.7    31.7     0.0    0.05
    3815    2050       6       7      22     8.3    97.3    2.72     8.4    26.1    26.1     0.0    0.03
    3816    2050       6       7      23     7.6    97.0    3.02     8.5     5.6     5.6     0.0    0.00
    3817    2050       6       8       0     7.1    97.7    2.72     8.4     0.0     0.0     0.0    0.00
    3818    2050       6       8       1     6.7    98.3    2.25    58.8     0.0     0.0     0.0    0.00
    3819    2050       6       8       2     6.2    99.0    1.95    58.6     0.0     0.0     0.0    0.00
    3820    2050       6       8       3     6.4    97.7    1.95    58.6     1.9     1.9     0.0    0.00
    3821    2050       6       8       4     6.7    96.3    1.95    58.6    27.8    27.8     0.0    0.00
    3822    2050       6       8       5     6.9    94.9    1.95    58.6    49.2    37.1    71.6    0.00
    3823    2050       6       8       6     7.9    88.9    2.66    59.0    62.5    54.6    28.0    0.03
    3824    2050       6       8       7     8.8    82.8    3.27    49.0   109.5   100.1    23.2    0.00
    3825    2050       6       8       8     9.7    76.8    3.97    49.2   219.8   192.0    54.1    0.00
    3826    2050       6       8       9    10.9    63.7    5.28    49.4   296.8   258.7    62.0    0.00
    3827    2050       6       8      10    12.2    50.7    6.73    19.4   430.5   294.2   195.4    0.00
    3828    2050       6       8      11    13.4    37.7    8.04    19.5   559.5   325.6   309.5    0.00
    3829    2050       6       8      12    13.9    36.7    7.74    19.4   586.1   341.2   311.6    0.00
    3830    2050       6       8      13    14.4    35.7    7.33    19.4   547.5   343.4   259.6    0.00
    3831    2050       6       8      14    14.9    34.7    7.03    19.4   528.4   319.8   276.0    0.00
    3832    2050       6       8      15    14.9    34.4    7.03    19.4   514.2   294.6   315.1    0.00
    3833    2050       6       8      16    15.0    34.0    7.06   359.4   434.4   258.1   287.3    0.00
    3834    2050       6       8      17    15.0    33.7    7.06   359.4   294.5   190.4   203.2    0.00
    3835    2050       6       8      18    14.2    34.0    6.35   359.3   260.9   158.0   257.7    0.00
    3836    2050       6       8      19    13.5    34.4    5.74     9.2   179.5   105.5   262.1    0.00
    3837    2050       6       8      20    12.7    34.7    5.03     9.1    90.0    58.8   184.8    0.00
    3838    2050       6       8      21    11.5    38.0    4.73     9.1    59.4    59.4     0.0    0.00
    3839    2050       6       8      22    10.3    41.4    4.38   329.2    20.0    20.0     0.0    0.00
    3840    2050       6       8      23     9.2    44.7    4.08   329.1     2.2     2.2     0.0    0.00
    3841    2050       6       9       0     8.0    52.0    3.77   329.1     0.0     0.0     0.0    0.00
    3842    2050       6       9       1     6.8    59.4    3.37   328.9     0.0     0.0     0.0    0.00
    3843    2050       6       9       2     5.6    66.7    3.07   328.8     0.0     0.0     0.0    0.00
    3844    2050       6       9       3     6.0    65.7    3.37   328.9     1.9     1.9     0.0    0.00
    3845    2050       6       9       4     6.3    64.7    3.77   329.1    22.2    22.2     0.0    0.00
    3846    2050       6       9       5     6.7    63.7    4.08   329.1    88.1    26.5   361.3    0.00
    3847    2050       6       9       6     8.9    57.0    4.08   329.1   192.3    43.2   525.4    0.00
    3848    2050       6       9       7    11.0    50.4    4.05   348.9   314.6    55.3   646.9    0.00
    3849    2050       6       9       8    13.2    43.7    4.05   348.9   443.3    61.8   742.2    0.00
    3850    2050       6       9       9    14.3    41.4    4.35   349.0   568.1    65.8   816.2    0.00
    3851    2050       6       9      10    15.4    39.0    4.78   329.3   678.6    69.3   872.8    0.00
    3852    2050       6       9      11    16.4    36.7    5.08   329.3   768.2    77.4   912.9    0.00
    3853    2050       6       9      12    17.2    33.7    4.78   329.3   812.6   102.7   902.1    0.00
    3854    2050       6       9      13    18.1    30.7    4.40   299.6   804.8   121.1   868.9    0.00
    3855    2050       6       9      14    18.9    27.7    4.10   299.6   792.3   108.9   903.5    0.00
    3856    2050       6       9      15    18.9    26.0    4.10   299.6   740.1    90.7   930.4    0.00
    3857    2050       6       9      16    18.9    24.5    4.10   299.6   663.6    75.7   955.8    0.00
    3858    2050       6       9      17    18.9    22.8    4.10   299.6   570.3    65.1   983.4    0.00
    3859    2050       6       9      18    17.9    22.8    4.10   299.6   448.0    58.5   972.6    0.00
    3860    2050       6       9      19    16.8    22.8    4.09   319.3   318.8    50.8   945.3    0.00
    3861    2050       6       9      20    15.9    22.8    4.09   319.3   194.3    40.4   902.1    0.00
    3862    2050       6       9      21    13.6    28.4    3.38   319.1    89.4    89.4     0.0    0.00
    3863    2050       6       9      22    11.3    34.0    2.79   289.7    23.9    23.9     0.0    0.00
    3864    2050       6       9      23     9.1    39.7    2.09   289.5     1.9     1.9     0.0    0.00
    3865    2050       6      10       0     7.0    50.0    2.09   289.5     0.0     0.0     0.0    0.00
    3866    2050       6      10       1     4.9    60.4    2.07   318.5     0.0     0.0     0.0    0.00
    3867    2050       6      10       2     2.9    70.7    2.07   318.5     0.0     0.0     0.0    0.00
    3868    2050       6      10       3     3.1    73.4    1.77   318.3     2.5     2.5     0.0    0.00
    3869    2050       6      10       4     3.5    76.1    1.38   251.5    21.9    21.9     0.0    0.00
    3870    2050       6      10       5     3.8    78.8    1.08   251.9    85.8    26.8   344.9    0.00
    3871    2050       6      10       6     7.6    65.4    1.38   251.5   191.2    42.7   522.3    0.00
    3872    2050       6      10       7    11.4    52.0    1.67   152.1   308.8    70.7   593.0    0.00
    3873    2050       6      10       8    15.2    38.7    1.97   151.8   439.4    87.6   683.7    0.00
    3874    2050       6      10       9    16.3    35.7    2.27   151.6   559.7   167.4   636.9    0.00
    3875    2050       6      10      10    17.4    32.7    2.74   201.6   533.6   300.4   333.7    0.00
    3876    2050       6      10      11    18.6    29.7    3.04   201.4   493.5   362.9   172.5    0.00
    3877    2050       6      10      12    18.1    34.0    3.04   201.4   488.0   362.5   159.3    0.00
    3878    2050       6      10      13    17.7    38.4    3.10   260.4   332.1   263.6    87.0    0.00
    3879    2050       6      10      14    17.2    42.7    3.10   260.4   367.7   258.3   144.4    0.00
    3880    2050       6      10      15    17.1    39.7    3.80   260.4   510.3   299.9   301.0    0.00
    3881    2050       6      10      16    16.9    36.7    4.39   240.6   512.2   266.9   398.0    0.00
    3882    2050       6      10      17    16.8    33.7    5.10   240.5   415.5   253.1   315.4    0.00
    3883    2050       6      10      18    15.8    35.4    4.39   240.6   284.8   193.8   226.6    0.00
    3884    2050       6      10      19    14.6    37.0    3.78   230.9   160.1   118.4   146.4    0.00
    3885    2050       6      10      20    13.5    38.7    3.07   231.1    80.6    74.7    34.5    0.00
    3886    2050       6      10      21    12.7    45.0    3.07   231.1    37.2    37.2     0.0    0.00
    3887    2050       6      10      22    12.0    51.4    3.03   191.5     9.4     9.4     0.0    0.04
    3888    2050       6      10      23    11.2    57.7    3.03   191.5     1.1     1.1     0.0    0.09
    3889    2050       6      11       0    10.7    64.4    3.03   191.5     0.0     0.0     0.0    0.04
    3890    2050       6      11       1    10.3    71.0    2.96   130.8     0.0     0.0     0.0    0.04
    3891    2050       6      11       2     9.8    77.8    2.96   130.8     0.0     0.0     0.0    0.09
    3892    2050       6      11       3     9.9    79.1    3.66   130.7     1.7     1.7     0.0    0.13
    3893    2050       6      11       4     9.9    80.5    4.26   130.6     5.6     5.6     0.0    0.13
    3894    2050       6      11       5    10.0    81.8    4.97   130.5    16.4    14.6    10.5    0.09
    3895    2050       6      11       6     9.9    86.5    5.27   130.5    30.6    27.4    11.3    0.66
    3896    2050       6      11       7     9.7    91.2    5.67   130.4    44.2    40.0    10.7    0.97
    3897    2050       6      11       8     9.7    95.9    5.98   130.4    53.6    48.6     9.7    0.66
    3898    2050       6      11       9     9.7    96.3    5.27   130.5    64.2    58.5     9.4    0.41
    3899    2050       6      11      10     9.7    96.7    4.69   150.8    73.1    66.9     8.9    0.41
    3900    2050       6      11      11     9.8    97.0    3.98   150.9    86.7    79.4     9.7    0.41
    3901    2050       6      11      12    10.2    97.0    3.98   150.9   140.9   129.1    14.9    0.00
    3902    2050       6      11      13    10.5    97.0    3.99   161.0   149.8   137.0    16.2    0.00
    3903    2050       6      11      14    10.9    97.0    3.99   161.0   110.1   100.7    12.4    0.00
    3904    2050       6      11      15    11.3    96.7    3.69   161.1   106.8    97.7    12.9    0.00
    3905    2050       6      11      16    11.7    96.3    3.29   161.2   108.4    99.2    14.9    0.00
    3906    2050       6      11      17    12.1    95.9    2.99   161.3    94.2    86.1    15.8    0.00
    3907    2050       6      11      18    12.3    95.9    2.68   161.5    84.7    77.7    17.4    0.00
    3908    2050       6      11      19    12.6    95.9    2.24   120.8    66.7    60.9    20.4    0.00
    3909    2050       6      11      20    12.8    95.9    1.94   120.9    53.6    49.1    26.1    0.00
    3910    2050       6      11      21    12.6    96.3    1.94   120.9    36.1    36.1     0.0    0.00
    3911    2050       6      11      22    12.3    96.7    1.98   162.0    11.9    11.9     0.0    0.00
    3912    2050       6      11      23    12.1    97.0    1.98   162.0     1.7     1.7     0.0    0.24
    3913    2050       6      12       0    11.9    97.0    1.98   162.0     0.0     0.0     0.0    1.38
    3914    2050       6      12       1    11.7    97.0    1.94    79.3     0.0     0.0     0.0    0.30
    3915    2050       6      12       2    11.5    97.0    1.94    79.3     0.0     0.0     0.0    0.14
    3916    2050       6      12       3    11.6    97.3    1.64    79.2     1.7     1.7     0.0    0.00
    3917    2050       6      12       4    11.6    97.7    1.23   110.8     4.2     4.2     0.0    0.07
    3918    2050       6      12       5    11.7    98.0    0.93   111.0    14.7    13.1     9.1    0.10
    3919    2050       6      12       6    12.0    98.0    1.23   110.8    24.2    21.3    10.0    0.03
    3920    2050       6      12       7    12.3    98.0    1.71     7.4    26.4    23.0     8.3    0.27
    3921    2050       6      12       8    12.6    98.0    2.01     7.8    47.5    42.6     9.5    0.10
    3922    2050       6      12       9    13.1    96.7    1.71     7.4    79.2    71.6    12.4    0.00
    3923    2050       6      12      10    13.7    95.2    1.23   110.8   109.3    99.8    13.5    0.00
    3924    2050       6      12      11    14.2    93.9    0.93   111.0   212.6   195.2    22.9    0.00
    3925    2050       6      12      12    15.0    88.6    0.93   111.0   333.3   301.2    40.7    0.19
    3926    2050       6      12      13    15.7    83.1    1.05   336.2   371.9   322.9    62.1    0.95
    3927    2050       6      12      14    16.4    77.8    1.05   336.2   199.0   169.6    38.7    8.63
    3928    2050       6      12      15    15.6    83.8    1.35   337.0    42.8    38.2     6.5    9.07
    3929    2050       6      12      16    14.7    89.9    1.78   308.6    59.2    54.2     8.2    6.87
    3930    2050       6      12      17    13.8    95.9    2.08   308.8   122.9   112.3    20.4    1.53
    3931    2050       6      12      18    13.7    95.2    2.38   309.0   205.7   178.6    67.0    0.57
    3932    2050       6      12      19    13.6    94.6    2.70    18.4   148.4   127.3    73.3    1.53
    3933    2050       6      12      20    13.5    93.9    3.00    18.5    53.1    47.8    30.4    1.33
    3934    2050       6      12      21    13.2    94.6    3.31    18.7    25.8    25.8     0.0    0.12
    3935    2050       6      12      22    13.0    95.2    3.77   329.1     7.5     7.5     0.0    0.23
    3936    2050       6      12      23    12.7    95.9    4.08   329.1     1.4     1.4     0.0    0.23
    3937    2050       6      13       0    12.6    95.9    4.08   329.1     0.0     0.0     0.0    0.59
    3938    2050       6      13       1    12.6    95.9    4.02     8.9     0.0     0.0     0.0    0.35
    3939    2050       6      13       2    12.5    95.9    4.02     8.9     0.0     0.0     0.0    0.17
    3940    2050       6      13       3    12.4    95.9    5.03     9.1     1.7     1.7     0.0    0.00
    3941    2050       6      13       4    12.3    95.9    6.00    39.4     3.6     3.6     0.0    0.00
    3942    2050       6      13       5    12.2    95.9    7.01    39.5    14.7    12.4    13.4    0.00
    3943    2050       6      13       6    12.6    91.9    6.30    39.4    38.1    33.8    15.0    0.00
    3944    2050       6      13       7    13.1    87.9    5.74     9.2    87.8    80.1    19.2    0.12
    3945    2050       6      13       8    13.5    83.8    5.03     9.1   177.6   161.3    31.5    0.00
    3946    2050       6      13       9    15.2    74.4    5.33     9.2   197.3   180.7    26.9    0.00
    3947    2050       6      13      10    16.7    65.0    5.74     9.2   332.4   240.7   130.7    0.00
    3948    2050       6      13      11    18.4    55.7    6.04     9.3   587.2   364.4   293.4    0.00
    3949    2050       6      13      12    19.4    50.0    5.03     9.1   662.2   308.0   448.7    0.00
    3950    2050       6      13      13    20.4    44.4    4.05   348.9   680.3   208.6   597.7    0.00
    3951    2050       6      13      14    21.4    38.7    3.04   348.6   681.7   170.4   673.9    0.00
    3952    2050       6      13      15    21.1    41.7    3.04   348.6   595.0   178.6   594.6    0.00
    3953    2050       6      13      16    20.8    44.7    3.06   338.7   444.1   211.6   376.6    0.00
    3954    2050       6      13      17    20.5    47.7    3.06   338.7   337.7   201.0   264.7    1.83
    3955    2050       6      13      18    19.9    53.0    2.76   338.6   285.1   156.8   318.2    0.00
    3956    2050       6      13      19    19.3    58.4    2.39   279.9   196.5   107.9   309.1    0.00
    3957    2050       6      13      20    18.7    63.7    2.09   279.9   124.8    75.1   285.9    0.00
    3958    2050       6      13      21    16.8    62.4    2.39   279.9    65.3    65.3     0.0    0.00
    3959    2050       6      13      22    14.9    61.0    2.80   270.2    15.3    15.3     0.0    0.00
    3960    2050       6      13      23    13.0    59.7    3.10   270.2     1.1     1.1     0.0    0.00
    3961    2050       6      14       0    12.0    64.7    3.10   270.2     0.0     0.0     0.0    0.00
    3962    2050       6      14       1    11.1    69.7    3.08   240.9     0.0     0.0     0.0    0.00
    3963    2050       6      14       2    10.1    74.8    3.08   240.9     0.0     0.0     0.0    0.00
    3964    2050       6      14       3    10.6    74.4    3.79   240.7     1.7     1.7     0.0    0.00
    3965    2050       6      14       4    11.1    74.0    4.37   220.9     8.3     8.3     0.0    0.00
    3966    2050       6      14       5    11.6    73.7    5.08   220.7    20.0    18.0    11.3    0.00
    3967    2050       6      14       6    11.7    77.8    4.77   220.8    30.3    27.4    10.3    0.03
    3968    2050       6      14       7    11.9    81.8    4.36   210.9    35.6    31.8     9.4    0.08
    3969    2050       6      14       8    12.0    85.8    4.06   211.0    52.2    47.2     9.8    0.20
    3970    2050       6      14       9    12.3    88.9    4.06   211.0    68.9    62.9     9.8    0.48
    3971    2050       6      14      10    12.7    91.9    4.11   270.1    80.0    73.3     9.6    0.60
    3972    2050       6      14      11    13.0    94.9    4.11   270.1   226.8   191.2    46.8    0.60
    3973    2050       6      14      12    13.7    84.5    4.41   270.1   273.4   231.4    53.3    0.00
    3974    2050       6      14      13    14.3    74.0    4.80   299.6   386.0   260.4   159.1    0.35
    3975    2050       6      14      14    15.0    63.7    5.11   299.7   563.4   238.1   428.3    0.00
    3976    2050       6      14      15    15.5    56.7    5.41   299.7   665.9   158.4   724.0    0.00
    3977    2050       6      14      16    16.1    49.7    5.82   289.8   536.7   137.8   644.9    0.00
    3978    2050       6      14      17    16.5    42.7    6.12   289.8   440.8   126.6   607.6    0.00
    3979    2050       6      14      18    16.2    42.7    5.82   289.8   420.8   106.7   776.7    0.00
    3980    2050       6      14      19    15.9    42.7    5.41   299.7   296.5    72.0   780.8    0.00
    3981    2050       6      14      20    15.5    42.7    5.11   299.7   181.8    45.8   778.2    0.00
    3982    2050       6      14      21    14.4    47.7    5.11   299.7    85.0    85.0     0.0    0.00
    3983    2050       6      14      22    13.3    52.7    5.11   260.3    22.2    22.2     0.0    0.00
    3984    2050       6      14      23    12.2    57.7    5.11   260.3     1.7     1.7     0.0    0.00
    3985    2050       6      15       0    11.4    62.4    5.11   260.3     0.0     0.0     0.0    0.00
    3986    2050       6      15       1    10.7    67.0    5.11   260.3     0.0     0.0     0.0    0.00
    3987    2050       6      15       2     9.9    71.7    5.11   260.3     0.0     0.0     0.0    0.00
    3988    2050       6      15       3     9.7    74.8    4.81   260.3     2.5     2.5     0.0    0.00
    3989    2050       6      15       4     9.5    77.8    4.40   260.3    13.9    13.9     0.0    0.00
    3990    2050       6      15       5     9.3    80.8    4.10   260.3    79.4    24.5   314.0    0.00
    3991    2050       6      15       6    10.2    73.4    4.10   260.3   192.3    39.8   529.6    0.00
    3992    2050       6      15       7    11.3    66.0    4.11   280.0   319.4    64.8   629.0    0.00
    3993    2050       6      15       8    12.3    58.7    4.11   280.0   399.4   123.8   532.4    0.00
    3994    2050       6      15       9    13.1    53.0    4.41   280.0   506.1   156.2   565.3    0.00
    3995    2050       6      15      10    13.9    47.4    4.81   280.0   634.7   179.5   649.0    0.00
    3996    2050       6      15      11    14.7    41.7    5.11   280.0   681.7   200.8   632.9    0.00
    3997    2050       6      15      12    14.8    41.7    5.11   280.0   595.0   235.3   455.2    0.00
    3998    2050       6      15      13    14.8    41.7    5.11   299.7   609.7   249.5   455.9    0.00
    3999    2050       6      15      14    14.9    41.7    5.11   299.7   582.8   249.5   438.6    0.00
    4000    2050       6      15      15    14.9    39.7    5.11   299.7   623.9   194.8   611.5    0.00
    4001    2050       6      15      16    14.9    37.7    5.11   280.0   629.2   122.4   818.7    0.00
    4002    2050       6      15      17    14.9    35.7    5.11   280.0   531.1   109.4   814.0    0.00
    4003    2050       6      15      18    14.3    36.7    5.11   280.0   444.9    80.6   899.1    0.00
    4004    2050       6      15      19    13.6    37.7    5.11   299.7   316.0    52.0   915.3    0.00
    4005    2050       6      15      20    13.0    38.7    5.11   299.7   192.3    41.1   861.3    0.00
    4006    2050       6      15      21    12.0    43.4    4.40   299.6    88.9    88.9     0.0    0.00
    4007    2050       6      15      22    11.0    48.0    3.79   250.5    23.3    23.3     0.0    0.00
    4008    2050       6      15      23    10.0    52.7    3.09   250.7     1.7     1.7     0.0    0.00
    4009    2050       6      16       0     9.7    57.7    3.39   250.6     0.0     0.0     0.0    0.00
    4010    2050       6      16       1     9.5    62.7    3.78   230.9     0.0     0.0     0.0    0.00
    4011    2050       6      16       2     9.2    67.7    4.08   230.8     0.0     0.0     0.0    0.00
    4012    2050       6      16       3     9.2    72.4    3.38   231.0     2.2     2.2     0.0    0.00
    4013    2050       6      16       4     9.2    77.1    2.79   299.4    15.0    15.0     0.0    0.00
    4014    2050       6      16       5     9.2    81.8    2.09   299.2    36.9    33.0    22.6    0.00
    4015    2050       6      16       6    10.1    78.1    2.79   299.4    76.9    70.4    22.7    0.00
    4016    2050       6      16       7    11.2    74.4    3.39   309.3   152.9   138.6    35.3    0.00
    4017    2050       6      16       8    12.2    70.7    4.09   309.4   245.4   212.1    64.3    0.00
    4018    2050       6      16       9    12.4    69.4    4.09   309.4   321.6   258.7   101.6    0.00
    4019    2050       6      16      10    12.6    68.0    4.10   299.6   354.6   287.1    96.3    0.00
    4020    2050       6      16      11    12.8    66.7    4.10   299.6   362.1   304.5    75.8    0.03
    4021    2050       6      16      12    13.0    67.0    4.40   299.6   395.8   327.6    86.4    0.00
    4022    2050       6      16      13    13.1    67.4    4.81   260.3   480.8   351.8   163.3    0.00
    4023    2050       6      16      14    13.3    67.7    5.11   260.3   506.7   340.4   218.6    0.00
    4024    2050       6      16      15    12.8    71.7    5.11   260.3   284.3   206.2   111.4    0.77
    4025    2050       6      16      16    12.4    75.8    5.08   329.3   231.8   194.3    60.6    0.95
    4026    2050       6      16      17    11.9    79.8    5.08   329.3   249.8   208.7    79.2    0.06
    4027    2050       6      16      18    12.1    80.5    5.08   329.3   116.2   101.4    36.2    0.95
    4028    2050       6      16      19    12.2    81.1    5.08   329.3   118.7    93.1    88.5    0.33
    4029    2050       6      16      20    12.4    81.8    5.08   329.3   147.3    93.2   306.7    0.03
    4030    2050       6      16      21    11.3    83.1    4.38   329.2    83.9    83.9     0.0    0.00
    4031    2050       6      16      22    10.3    84.5    3.80   299.5    23.6    23.6     0.0    0.00
    4032    2050       6      16      23     9.3    85.8    3.09   299.4     1.9     1.9     0.0    0.00
    4033    2050       6      17       0     8.9    89.2    2.79   299.4     0.0     0.0     0.0    0.00
    4034    2050       6      17       1     8.5    92.6    2.39   289.6     0.0     0.0     0.0    0.00
    4035    2050       6      17       2     8.1    95.9    2.09   289.5     0.0     0.0     0.0    0.00
    4036    2050       6      17       3     8.1    96.3    2.09   289.5     3.6     3.6     0.0    0.00
    4037    2050       6      17       4     8.1    96.7    2.09   279.9    30.0    30.0     0.0    0.00
    4038    2050       6      17       5     8.1    97.0    2.09   279.9    63.3    54.7    49.5    0.00
    4039    2050       6      17       6     8.9    93.6    1.79   279.9   105.7    92.4    46.2    0.00
    4040    2050       6      17       7     9.7    90.2    1.39   279.9   130.9   116.4    35.9    0.00
    4041    2050       6      17       8    10.5    86.8    1.08   279.8   164.0   149.3    28.3    0.10
    4042    2050       6      17       9    11.2    78.1    1.39   279.9   177.0   162.0    24.1    0.20
    4043    2050       6      17      10    11.9    69.4    1.79   279.9   295.4   244.5    72.7    0.00
    4044    2050       6      17      11    12.6    60.7    2.09   279.9   439.4   342.4   127.7    0.00
    4045    2050       6      17      12    13.6    56.0    2.39   279.9   608.6   250.5   452.9    0.00
    4046    2050       6      17      13    14.5    51.4    2.80   279.9   657.5   202.6   575.4    0.00
    4047    2050       6      17      14    15.5    46.7    3.10   279.9   586.7   263.6   425.1    0.00
    4048    2050       6      17      15    15.5    46.0    3.40   279.9   554.7   270.5   405.1    0.00
    4049    2050       6      17      16    15.6    45.4    3.78   319.2   510.9   271.3   387.2    0.00
    4050    2050       6      17      17    15.6    44.7    4.09   319.3   356.0   216.7   269.1    0.00
    4051    2050       6      17      18    14.9    48.7    4.09   319.3   204.5   145.7   145.3    0.00
    4052    2050       6      17      19    14.2    52.7    4.09   319.3   187.6   102.4   295.8    0.00
    4053    2050       6      17      20    13.5    56.7    4.09   319.3   154.8    56.9   558.6    0.00
    4054    2050       6      17      21    12.0    67.0    3.78   319.2    82.8    82.8     0.0    0.00
    4055    2050       6      17      22    10.6    77.5    3.38   319.1    26.9    26.9     0.0    0.00
    4056    2050       6      17      23     9.2    87.9    3.08   319.0     2.8     2.8     0.0    0.00
    4057    2050       6      18       0     8.3    88.2    2.78   318.9     0.0     0.0     0.0    0.00
    4058    2050       6      18       1     7.5    88.6    2.38   309.0     0.0     0.0     0.0    0.00
    4059    2050       6      18       2     6.6    88.9    2.08   308.8     0.0     0.0     0.0    0.00
    4060    2050       6      18       3     6.5    89.9    1.78   308.6     2.2     2.2     0.0    0.00
    4061    2050       6      18       4     6.3    90.9    1.38   308.2    23.1    23.1     0.0    0.00
    4062    2050       6      18       5     6.2    91.9    1.07   307.8    81.4    27.2   307.1    0.00
    4063    2050       6      18       6     8.4    80.8    1.38   308.2   185.9    40.7   501.6    0.00
    4064    2050       6      18       7    10.5    69.7    1.77   318.3   315.2    53.3   644.6    0.00
    4065    2050       6      18       8    12.7    58.7    2.07   318.5   433.8    77.4   686.6    0.00
    4066    2050       6      18       9    13.9    51.7    2.07   318.5   536.1   113.2   682.0    0.00
    4067    2050       6      18      10    15.1    44.7    2.04   347.9   642.5   128.2   732.1    0.00
    4068    2050       6      18      11    16.3    37.7    2.04   347.9   712.6   174.7   707.1    0.00
    4069    2050       6      18      12    16.0    37.7    1.74   347.5   642.0   287.2   448.6    0.00
    4070    2050       6      18      13    15.7    37.7    1.38   261.0   375.8   264.0   141.3    0.00
    4071    2050       6      18      14    15.4    37.7    1.08   261.2   189.8   175.3    19.0    0.00
    4072    2050       6      18      15    15.7    37.7    1.38   261.0   179.8   164.9    21.1    0.00
    4073    2050       6      18      16    16.0    37.7    1.77   318.3   251.2   225.9    40.9    0.00
    4074    2050       6      18      17    16.3    37.7    2.07   318.5   314.4   259.2   106.4    0.00
    4075    2050       6      18      18    15.7    39.4    1.37   317.8   234.0   192.5   102.4    0.00
    4076    2050       6      18      19    15.1    41.0    0.76   316.0   134.0   122.5    39.8    0.00
    4077    2050       6      18      20    14.5    42.7    0.08   277.4    87.5    80.0    42.7    0.00
    4078    2050       6      18      21    13.2    53.4    0.08   277.4    46.1    46.1     0.0    0.00
    4079    2050       6      18      22    11.8    64.0    0.08   277.4    14.2    14.2     0.0    0.00
    4080    2050       6      18      23    10.5    74.8    0.08   277.4     1.1     1.1     0.0    0.00
    4081    2050       6      19       0     9.8    81.1    0.08   277.4     0.0     0.0     0.0    0.00
    4082    2050       6      19       1     9.3    87.6    0.08   277.4     0.0     0.0     0.0    0.00
    4083    2050       6      19       2     8.6    93.9    0.08   277.4     0.0     0.0     0.0    0.00
    4084    2050       6      19       3     8.5    93.9    0.26    37.0     1.4     1.4     0.0    0.00
    4085    2050       6      19       4     8.4    93.9    0.65    45.0    11.9    11.9     0.0    0.00
    4086    2050       6      19       5     8.3    93.9    0.96    46.5    45.0    41.3    21.3    0.00
    4087    2050       6      19       6     9.5    90.9    0.96    46.5    93.3    84.2    31.6    0.00
    4088    2050       6      19       7    10.5    87.9    0.93   100.2   132.9   107.2    63.2    0.00
    4089    2050       6      19       8    11.7    84.8    0.93   100.2   300.5   110.6   366.0    0.00
