		t	year	month	day	hour	Te	RHe_water	ws	wd	Rglob	Rdif	Rbeam	precip
    6259    2050       9      18      18    11.1    96.6    3.60     6.3     7.9     7.9     0.0    3.07
    6260    2050       9      18      19    10.7    96.1    4.21     6.8     0.8     0.8     0.0    1.52
    6261    2050       9      18      20    10.3    95.8    4.91     7.3     0.0     0.0     0.0    1.09
    6262    2050       9      18      21    10.0    95.5    5.21     7.5     0.0     0.0     0.0    0.66
    6263    2050       9      18      22     9.8    95.1    5.66   357.5     0.0     0.0     0.0    0.66
    6264    2050       9      18      23     9.5    94.8    5.96   357.6     0.0     0.0     0.0    0.48
    6265    2050       9      19       0     9.4    94.8    6.26   357.7     0.0     0.0     0.0    0.81
    6266    2050       9      19       1     9.2    94.8    6.71   347.8     0.0     0.0     0.0    0.48
    6267    2050       9      19       2     9.1    94.8    7.01   347.9     0.0     0.0     0.0    1.17
    6268    2050       9      19       3     9.2    94.1    7.01   347.9     0.0     0.0     0.0    0.99
    6269    2050       9      19       4     9.3    93.4    7.06   337.8     0.0     0.0     0.0    1.17
    6270    2050       9      19       5     9.4    92.7    7.06   337.8     0.0     0.0     0.0    1.17
    6271    2050       9      19       6     9.4    93.0    6.76   337.7     0.0     0.0     0.0    0.16
    6272    2050       9      19       7     9.5    93.4    6.48   308.0     5.9     5.2     5.1    0.00
    6273    2050       9      19       8     9.5    93.7    6.18   307.9    25.4    25.4     0.0    0.00
    6274    2050       9      19       9     9.5    93.7    5.88   307.8    58.2    58.2     0.0    0.32
    6275    2050       9      19      10     9.6    93.7    5.51   297.9    68.3    68.3     0.0    0.00
    6276    2050       9      19      11     9.6    93.7    5.21   297.8    72.6    72.6     0.0    1.03
    6277    2050       9      19      12    10.2    88.5    5.51   297.9   100.9   100.9     0.0    0.00
    6278    2050       9      19      13    10.7    83.4    5.95   288.4   141.8   141.8     0.0    0.00
    6279    2050       9      19      14    11.3    78.2    6.25   288.5   399.8   267.4   282.0    0.00
    6280    2050       9      19      15    12.1    70.4    6.55   288.5   443.5    70.0   940.5    0.00
    6281    2050       9      19      16    12.8    62.6    6.98   278.9   335.6    62.8   912.3    0.00
    6282    2050       9      19      17    13.5    54.9    7.28   279.0   192.4    48.5   782.2    0.00
    6283    2050       9      19      18    11.9    61.6    5.97   278.8    89.6    89.6     0.0    0.00
    6284    2050       9      19      19    10.4    68.3    4.60   250.0     8.4     8.4     0.0    0.00
    6285    2050       9      19      20     8.7    75.2    3.29   250.1     0.0     0.0     0.0    0.00
    6286    2050       9      19      21     7.8    80.0    3.29   250.1     0.0     0.0     0.0    0.00
    6287    2050       9      19      22     7.0    84.7    3.28   240.9     0.0     0.0     0.0    0.00
    6288    2050       9      19      23     6.1    89.6    3.28   240.9     0.0     0.0     0.0    0.00
    6289    2050       9      20       0     5.8    90.9    2.28   241.2     0.0     0.0     0.0    0.00
    6290    2050       9      20       1     5.6    92.4    1.27   242.2     0.0     0.0     0.0    0.00
    6291    2050       9      20       2     5.3    93.7    0.27   250.7     0.0     0.0     0.0    0.00
    6292    2050       9      20       3     7.0    92.7    1.73   168.8     0.0     0.0     0.0    0.00
    6293    2050       9      20       4     8.7    91.7    3.33   164.6     0.0     0.0     0.0    0.00
    6294    2050       9      20       5    10.4    90.6    5.04   163.0     0.0     0.0     0.0    0.02
    6295    2050       9      20       6    10.7    91.3    5.74   162.7     0.3     0.3     0.0    0.02
    6296    2050       9      20       7    11.2    92.0    6.39   172.4     9.6     8.7     7.2    0.02
    6297    2050       9      20       8    11.6    92.7    7.10   172.1    17.5    16.5     4.3    0.02
    6298    2050       9      20       9    12.3    92.0    8.10   171.9    37.5    37.5     0.0    0.02
    6299    2050       9      20      10    13.1    91.3    9.23   201.3    96.3    96.3     0.0    0.02
    6300    2050       9      20      11    13.7    90.6   10.24   201.2   256.0   204.1   105.8    0.10
    6301    2050       9      20      12    13.8    90.3    9.23   201.3   339.9   192.6   285.9    0.10
    6302    2050       9      20      13    13.8    89.9    8.23   201.4    53.7    53.7     0.0    0.10
    6303    2050       9      20      14    13.9    89.6    7.22   201.6   111.6    93.7    38.5    0.10
    6304    2050       9      20      15    14.1    84.7    7.22   201.6   304.0   176.3   326.8    0.10
    6305    2050       9      20      16    14.4    80.0    7.28   221.1   299.4    96.8   692.9    0.10
    6306    2050       9      20      17    14.6    75.2    7.28   221.1   173.5   103.6   394.7    0.00
    6307    2050       9      20      18    14.0    80.0    5.97   221.3    67.2    67.2     0.0    0.00
    6308    2050       9      20      19    13.4    84.7    4.50   202.6     4.3     4.3     0.0    0.00
    6309    2050       9      20      20    12.9    89.6    3.20   203.7     0.0     0.0     0.0    0.00
    6310    2050       9      20      21    13.2    89.9    3.90   203.0     0.0     0.0     0.0    0.00
    6311    2050       9      20      22    13.5    90.3    4.50   202.6     0.0     0.0     0.0    0.00
    6312    2050       9      20      23    13.8    90.6    5.21   202.3     0.0     0.0     0.0    0.53
    6313    2050       9      21       0    13.9    92.7    6.52   201.8     0.0     0.0     0.0    0.54
    6314    2050       9      21       1    13.9    94.8    7.93   201.5     0.0     0.0     0.0    0.54
    6315    2050       9      21       2    14.0    96.9    9.23   201.3     0.0     0.0     0.0    0.54
    6316    2050       9      21       3    14.1    96.1    9.23   201.3     0.0     0.0     0.0    0.54
    6317    2050       9      21       4    14.3    95.5    9.23   201.3     0.0     0.0     0.0    0.54
    6318    2050       9      21       5    14.4    94.8    9.23   201.3     0.0     0.0     0.0    0.54
    6319    2050       9      21       6    14.5    95.1    8.23   201.4     0.0     0.0     0.0    0.54
    6320    2050       9      21       7    14.5    95.5    7.22   201.6     9.1     8.5     5.4    0.54
    6321    2050       9      21       8    14.6    95.8    6.21   201.9    17.0    16.0     4.4    0.54
    6322    2050       9      21       9    14.9    93.7    6.92   201.7    11.0    10.1     2.4    0.54
    6323    2050       9      21      10    15.1    91.7    7.55   211.3   191.5   160.0    73.4    0.54
    6324    2050       9      21      11    15.4    89.6    8.26   211.2   163.8   151.5    25.4    1.16
    6325    2050       9      21      12    15.5    87.8    7.96   211.2   191.3   171.1    39.6    1.16
    6326    2050       9      21      13    15.5    86.2    7.58   221.0   304.8   259.5    90.6    1.16
    6327    2050       9      21      14    15.6    84.4    7.28   221.1   214.4   171.4    94.1    1.16
    6328    2050       9      21      15    15.7    82.4    7.58   221.0   204.2   174.8    76.5    1.16
    6329    2050       9      21      16    15.9    80.3    7.96   211.2   151.9   125.3    92.7    1.16
    6330    2050       9      21      17    16.0    78.2    8.26   211.2   127.4   107.2   118.7    1.16
    6331    2050       9      21      18    15.7    81.3    8.26   211.2    45.2    45.2     0.0    1.16
    6332    2050       9      21      19    15.4    84.4    8.29   220.9     4.5     4.5     0.0    1.16
    6333    2050       9      21      20    15.1    87.5    8.29   220.9     0.0     0.0     0.0    1.16
    6334    2050       9      21      21    14.9    88.5    7.28   221.1     0.0     0.0     0.0    1.16
    6335    2050       9      21      22    14.7    89.6    6.21   201.9     0.0     0.0     0.0    1.16
    6336    2050       9      21      23    14.5    90.6    5.21   202.3     0.0     0.0     0.0    0.23
    6337    2050       9      22       0    14.5    90.6    6.21   201.9     0.0     0.0     0.0    0.23
    6338    2050       9      22       1    14.4    90.6    7.22   201.6     0.0     0.0     0.0    0.23
    6339    2050       9      22       2    14.4    90.6    8.23   201.4     0.0     0.0     0.0    0.23
    6340    2050       9      22       3    14.5    92.0    8.93   201.3     0.0     0.0     0.0    0.23
    6341    2050       9      22       4    14.5    93.4    9.50   191.4     0.0     0.0     0.0    0.23
    6342    2050       9      22       5    14.6    94.8   10.20   191.3     0.0     0.0     0.0    0.23
    6343    2050       9      22       6    14.9    94.5   10.91   191.2     0.0     0.0     0.0    0.23
    6344    2050       9      22       7    15.1    94.1   11.58   210.9     2.5     2.5     0.0    0.23
    6345    2050       9      22       8    15.4    93.7   12.29   210.8    10.8    10.1     2.9    0.23
    6346    2050       9      22       9    15.2    94.5   10.27   211.0    29.4    27.5     5.4    0.23
    6347    2050       9      22      10    14.9    95.1    8.32   240.3    48.3    46.1     5.4    0.23
    6348    2050       9      22      11    14.7    95.8    6.30   240.4    41.5    39.4     4.3    0.72
    6349    2050       9      22      12    14.9    92.4    6.30   240.4   117.3   111.4    11.6    0.72
    6350    2050       9      22      13    15.2    88.9    6.29   230.9   196.4   176.1    40.9    0.72
    6351    2050       9      22      14    15.4    85.4    6.29   230.9   211.6   179.7    70.8    0.72
    6352    2050       9      22      15    15.5    80.3    6.59   230.8   221.5   171.0   133.6    0.72
    6353    2050       9      22      16    15.6    75.2    7.01   240.4   313.8   105.8   741.4    0.72
    6354    2050       9      22      17    15.7    70.1    7.31   240.4   157.0    46.5   677.0    0.00
    6355    2050       9      22      18    14.5    76.2    6.30   240.4    41.3    41.3     0.0    0.00
    6356    2050       9      22      19    13.3    82.4    5.27   221.5     2.5     2.5     0.0    0.00
    6357    2050       9      22      20    12.1    88.5    4.26   221.8     0.0     0.0     0.0    0.00
    6358    2050       9      22      21    11.6    91.3    3.96   222.0     0.0     0.0     0.0    0.00
    6359    2050       9      22      22    11.2    94.1    3.55   222.2     0.0     0.0     0.0    0.00
    6360    2050       9      22      23    10.7    96.9    3.25   222.4     0.0     0.0     0.0    0.00
    6361    2050       9      23       0     9.7    97.2    2.25   223.5     0.0     0.0     0.0    0.00
    6362    2050       9      23       1     8.5    97.6    1.24   226.3     0.0     0.0     0.0    0.00
    6363    2050       9      23       2     7.5    97.9    0.27   250.7     0.0     0.0     0.0    0.00
    6364    2050       9      23       3     7.4    98.2    0.27   250.7     0.0     0.0     0.0    0.00
    6365    2050       9      23       4     7.3    98.6    0.27   250.7     0.0     0.0     0.0    0.00
    6366    2050       9      23       5     7.2    99.0    0.27   250.7     0.0     0.0     0.0    0.00
    6367    2050       9      23       6     7.7    99.0    0.96   235.6     0.0     0.0     0.0    0.00
    6368    2050       9      23       7     8.2    99.0    1.56   233.5    14.9    11.0    37.0    0.00
    6369    2050       9      23       8     8.7    99.0    2.26   232.4   109.9    46.2   281.1    0.00
    6370    2050       9      23       9    10.4    93.7    3.27   231.6   239.3    71.1   504.0    0.00
    6371    2050       9      23      10    11.9    88.5    4.29   259.4   350.9   135.3   515.7    0.00
    6372    2050       9      23      11    13.5    83.4    5.30   259.5   231.1   165.8   137.6    0.00
    6373    2050       9      23      12    14.4    79.0    5.30   259.5   320.0   229.0   182.6    0.00
    6374    2050       9      23      13    15.3    74.4    5.27   221.5   292.4   230.0   127.8    0.00
    6375    2050       9      23      14    16.2    70.1    5.27   221.5   395.2   211.7   412.7    0.00
    6376    2050       9      23      15    16.0    70.4    4.96   221.6   308.5   159.4   401.4    0.00
    6377    2050       9      23      16    15.9    70.8    4.58   231.2   229.1   150.9   285.8    0.00
    6378    2050       9      23      17    15.7    71.1    4.28   231.3   129.4    98.5   197.1    0.00
    6379    2050       9      23      18    14.7    77.2    4.28   231.3    41.5    41.5     0.0    0.00
    6380    2050       9      23      19    13.6    83.4    4.20   202.8     1.1     1.1     0.0    0.00
    6381    2050       9      23      20    12.7    89.6    4.20   202.8     0.0     0.0     0.0    0.00
    6382    2050       9      23      21    12.7    90.3    4.20   202.8     0.0     0.0     0.0    0.00
    6383    2050       9      23      22    12.7    90.9    4.28   231.3     0.0     0.0     0.0    0.00
    6384    2050       9      23      23    12.7    91.7    4.28   231.3     0.0     0.0     0.0    0.00
    6385    2050       9      24       0    12.5    92.0    4.28   231.3     0.0     0.0     0.0    0.00
    6386    2050       9      24       1    12.3    92.4    4.26   221.8     0.0     0.0     0.0    0.00
    6387    2050       9      24       2    12.1    92.7    4.26   221.8     0.0     0.0     0.0    0.00
    6388    2050       9      24       3    12.0    94.1    3.96   222.0     0.0     0.0     0.0    0.00
    6389    2050       9      24       4    11.8    95.5    3.53   212.8     0.0     0.0     0.0    0.00
    6390    2050       9      24       5    11.7    96.9    3.23   213.1     0.0     0.0     0.0    0.00
    6391    2050       9      24       6    12.4    96.9    3.23   213.1     0.0     0.0     0.0    0.00
    6392    2050       9      24       7    13.1    96.9    3.23   213.1    15.3    13.9    13.2    0.00
    6393    2050       9      24       8    13.7    96.9    3.23   213.1    61.6    56.1    25.1    0.00
    6394    2050       9      24       9    14.3    94.1    4.23   212.3   132.2   113.4    57.1    0.00
    6395    2050       9      24      10    14.8    91.3    5.27   221.5    89.0    85.3     8.9    0.00
    6396    2050       9      24      11    15.4    88.5    6.27   221.2   112.5   108.7     8.2    0.00
    6397    2050       9      24      12    15.8    86.2    6.57   221.2   152.2   147.5     9.9    0.00
    6398    2050       9      24      13    16.2    83.7    6.95   211.4   201.2   187.3    28.6    0.00
    6399    2050       9      24      14    16.5    81.3    7.25   211.4   246.6   227.9    42.7    0.00
    6400    2050       9      24      15    16.6    76.2    6.95   211.4   302.6   172.4   356.8    0.00
    6401    2050       9      24      16    16.6    71.1    6.57   221.2   225.2    96.6   481.3    0.00
    6402    2050       9      24      17    16.7    66.0    6.27   221.2   143.0    96.5   307.5    0.00
    6403    2050       9      24      18    16.0    70.8    5.57   221.4    43.8    43.8     0.0    0.00
    6404    2050       9      24      19    15.2    75.5    4.83   183.0     1.1     1.1     0.0    0.00
    6405    2050       9      24      20    14.4    80.3    4.12   183.5     0.0     0.0     0.0    0.00
    6406    2050       9      24      21    14.0    83.7    4.12   183.5     0.0     0.0     0.0    0.00
    6407    2050       9      24      22    13.7    87.2    4.12   183.5     0.0     0.0     0.0    0.00
    6408    2050       9      24      23    13.4    90.6    4.12   183.5     0.0     0.0     0.0    0.00
    6409    2050       9      25       0    13.4    89.9    3.82   183.8     0.0     0.0     0.0    0.00
    6410    2050       9      25       1    13.3    89.3    3.33   164.6     0.0     0.0     0.0    0.00
    6411    2050       9      25       2    13.3    88.5    3.03   165.0     0.0     0.0     0.0    0.00
    6412    2050       9      25       3    13.2    89.9    3.33   164.6     0.0     0.0     0.0    0.00
    6413    2050       9      25       4    13.2    91.3    3.73   164.1     0.0     0.0     0.0    0.00
    6414    2050       9      25       5    13.1    92.7    4.03   163.8     0.0     0.0     0.0    0.00
    6415    2050       9      25       6    13.4    92.0    4.34   163.5     0.0     0.0     0.0    0.00
    6416    2050       9      25       7    13.7    91.3    4.69   153.2    13.8    11.2    27.3    0.00
    6417    2050       9      25       8    14.0    90.6    4.99   153.0    99.8    44.6   255.1    0.00
    6418    2050       9      25       9    14.8    86.8    5.70   152.6   209.6    76.4   413.4    0.00
    6419    2050       9      25      10    15.7    83.1    6.35   162.4   286.2   104.7   446.3    0.00
    6420    2050       9      25      11    16.4    79.3    7.05   162.2   369.5   129.8   517.3    0.00
    6421    2050       9      25      12    17.3    74.4    7.76   162.0   423.2   134.1   594.5    0.00
    6422    2050       9      25      13    18.2    69.8    8.36   161.8   435.6   124.9   653.3    0.00
    6423    2050       9      25      14    19.0    65.0    9.06   161.7   410.2   103.0   711.0    0.00
    6424    2050       9      25      15    19.2    64.0    7.76   162.0   341.8    94.6   686.9    0.00
    6425    2050       9      25      16    19.3    62.9    6.35   162.4   243.8    78.9   632.8    0.00
    6426    2050       9      25      17    19.5    61.9    5.04   163.0   135.1    53.2   567.1    0.00
    6427    2050       9      25      18    18.2    69.0    4.74   163.2    39.0    39.0     0.0    0.00
    6428    2050       9      25      19    16.9    76.2    4.29   153.5     0.6     0.6     0.0    0.00
    6429    2050       9      25      20    15.6    83.4    3.99   153.8     0.0     0.0     0.0    0.00
    6430    2050       9      25      21    15.8    80.3    4.29   153.5     0.0     0.0     0.0    0.00
    6431    2050       9      25      22    15.9    77.2    4.74   163.2     0.0     0.0     0.0    0.00
    6432    2050       9      25      23    16.1    74.1    5.04   163.0     0.0     0.0     0.0    0.00
    6433    2050       9      26       0    15.6    77.5    5.04   163.0     0.0     0.0     0.0    0.00
    6434    2050       9      26       1    15.1    81.0    5.04   163.0     0.0     0.0     0.0    0.00
    6435    2050       9      26       2    14.6    84.4    5.04   163.0     0.0     0.0     0.0    0.00
    6436    2050       9      26       3    14.6    84.1    5.34   162.9     0.0     0.0     0.0    0.00
    6437    2050       9      26       4    14.7    83.7    5.74   162.7     0.0     0.0     0.0    0.00
    6438    2050       9      26       5    14.7    83.4    6.04   162.5     0.0     0.0     0.0    0.00
    6439    2050       9      26       6    14.6    85.1    5.74   162.7     0.0     0.0     0.0    0.00
    6440    2050       9      26       7    14.5    86.8    5.34   162.9     7.9     7.0     9.9    0.00
    6441    2050       9      26       8    14.4    88.5    5.04   163.0    88.4    43.2   213.7    0.00
    6442    2050       9      26       9    14.7    87.2    5.04   163.0   175.1    69.9   331.5    0.00
    6443    2050       9      26      10    15.1    85.8    5.13   182.8   205.1    96.0   271.6    0.00
    6444    2050       9      26      11    15.4    84.4    5.13   182.8   188.5   150.2    83.7    0.00
    6445    2050       9      26      12    15.6    83.7    4.43   183.2   281.9   214.2   140.9    0.00
    6446    2050       9      26      13    15.7    83.1    3.86   193.4   244.7   196.6   102.5    0.00
    6447    2050       9      26      14    15.9    82.4    3.16   194.2   135.9   130.8    12.0    0.00
    6448    2050       9      26      15    15.9    82.7    2.46   195.4   103.4    98.7    13.6    0.00
    6449    2050       9      26      16    16.0    83.1    1.64   148.7   118.9   110.3    33.8    0.00
    6450    2050       9      26      17    16.0    83.4    0.95   155.2    37.3    35.3    14.2    0.00
    6451    2050       9      26      18    15.6    87.2    1.24   151.6    13.3    13.3     0.0    0.00
    6452    2050       9      26      19    15.2    90.9    1.52   116.4     0.0     0.0     0.0    0.00
    6453    2050       9      26      20    14.8    94.8    1.82   115.3     0.0     0.0     0.0    0.07
    6454    2050       9      26      21    14.8    95.1    2.52   113.8     0.0     0.0     0.0    0.07
    6455    2050       9      26      22    14.7    95.5    3.24   144.4     0.0     0.0     0.0    0.07
    6456    2050       9      26      23    14.7    95.8    3.94   143.6     0.0     0.0     0.0    0.39
    6457    2050       9      27       0    14.3    95.8    2.94   144.9     0.0     0.0     0.0    0.38
    6458    2050       9      27       1    13.9    95.8    1.94   147.4     0.0     0.0     0.0    0.38
    6459    2050       9      27       2    13.5    95.8    0.95   155.2     0.0     0.0     0.0    0.38
    6460    2050       9      27       3    13.4    96.1    0.66   162.1     0.0     0.0     0.0    0.38
    6461    2050       9      27       4    13.2    96.6    0.32   190.1     0.0     0.0     0.0    0.38
    6462    2050       9      27       5    13.0    96.9    0.27   250.7     0.0     0.0     0.0    0.00
    6463    2050       9      27       6    13.2    97.6    0.27   250.7     0.0     0.0     0.0    0.00
    6464    2050       9      27       7    13.4    98.2    0.27   250.7     4.8     4.8     0.0    0.00
    6465    2050       9      27       8    13.6    99.0    0.27   250.7    14.4    13.7     3.9    0.00
    6466    2050       9      27       9    14.0    97.9    0.76   319.4    45.8    44.8     2.9    0.00
    6467    2050       9      27      10    14.4    96.9    1.34   328.6    76.6    74.3     5.7    0.00
    6468    2050       9      27      11    14.8    95.8    2.03   332.5    65.5    65.5     0.0    0.00
    6469    2050       9      27      12    14.4    95.5    3.04   335.0    82.0    79.8     4.6    0.00
    6470    2050       9      27      13    14.1    95.1    4.04   336.2    67.8    66.2     3.9    0.00
    6471    2050       9      27      14    13.7    94.8    5.05   337.0    84.5    82.1     5.8    0.07
    6472    2050       9      27      15    13.4    95.5    4.74   336.8    68.6    66.5     6.2    0.07
    6473    2050       9      27      16    13.3    96.1    4.34   336.5    31.1    31.1     0.0    0.07
    6474    2050       9      27      17    13.0    96.9    4.04   336.2    13.3    13.0     2.6    0.07
    6475    2050       9      27      18    13.0    97.2    3.34   335.4     4.8     4.8     0.0    0.07
    6476    2050       9      27      19    13.0    97.6    2.69   344.4     0.0     0.0     0.0    0.07
    6477    2050       9      27      20    13.0    97.9    1.99   342.4     0.0     0.0     0.0    0.07
    6478    2050       9      27      21    12.5    96.9    2.69   344.4     0.0     0.0     0.0    0.07
    6479    2050       9      27      22    11.9    95.8    3.29   345.4     0.0     0.0     0.0    0.07
    6480    2050       9      27      23    11.4    94.8    3.99   346.2     0.0     0.0     0.0    0.00
    6481    2050       9      28       0    11.2    95.1    3.99   346.2     0.0     0.0     0.0    0.00
    6482    2050       9      28       1    11.1    95.5    3.91     6.6     0.0     0.0     0.0    0.00
    6483    2050       9      28       2    10.9    95.8    3.91     6.6     0.0     0.0     0.0    0.00
    6484    2050       9      28       3    10.7    95.1    3.60     6.3     0.0     0.0     0.0    0.00
    6485    2050       9      28       4    10.6    94.5    3.25   355.6     0.0     0.0     0.0    0.00
    6486    2050       9      28       5    10.5    93.7    2.94   355.1     0.0     0.0     0.0    0.00
    6487    2050       9      28       6    10.5    93.0    3.25   355.6     0.0     0.0     0.0    0.00
    6488    2050       9      28       7    10.6    92.4    3.65   356.1     4.5     4.5     0.0    0.00
    6489    2050       9      28       8    10.7    91.7    3.95   356.4    35.9    35.9     0.0    0.00
    6490    2050       9      28       9    11.0    90.6    4.95   357.1    66.1    64.2     6.2    0.00
    6491    2050       9      28      10    11.3    89.6    5.82    38.7   106.2   102.3     9.8    0.00
    6492    2050       9      28      11    11.6    88.5    6.82    38.9   123.5   118.6    10.9    0.00
    6493    2050       9      28      12    11.8    87.2    6.52    38.8    85.0    81.6     7.5    0.00
    6494    2050       9      28      13    12.1    85.8    6.12    38.7    73.1    69.7     7.5    0.00
    6495    2050       9      28      14    12.3    84.4    5.82    38.7   115.8   111.1    11.3    0.00
    6496    2050       9      28      15    12.2    85.1    5.82    38.7    85.6    81.9    11.0    0.00
    6497    2050       9      28      16    12.1    85.8    5.79    49.1    49.4    47.2     9.2    0.00
    6498    2050       9      28      17    12.0    86.5    5.79    49.1    27.7    26.1    12.9    0.00
    6499    2050       9      28      18    11.8    88.2    5.09    48.9    11.9    11.9     0.0    0.00
    6500    2050       9      28      19    11.6    89.9    4.49    48.8     0.0     0.0     0.0    0.00
    6501    2050       9      28      20    11.4    91.7    3.78    48.6     0.0     0.0     0.0    0.00
    6502    2050       9      28      21    11.6    91.7    4.08    48.7     0.0     0.0     0.0    0.00
    6503    2050       9      28      22    11.9    91.7    4.47    59.4     0.0     0.0     0.0    0.00
    6504    2050       9      28      23    12.1    91.7    4.77    59.4     0.0     0.0     0.0    0.00
    6505    2050       9      29       0    12.2    92.0    5.48    59.5     0.0     0.0     0.0    0.00
    6506    2050       9      29       1    12.4    92.4    6.08    70.0     0.0     0.0     0.0    0.00
    6507    2050       9      29       2    12.5    92.7    6.78    70.0     0.0     0.0     0.0    0.00
    6508    2050       9      29       3    12.5    93.7    6.78    70.0     0.0     0.0     0.0    0.00
    6509    2050       9      29       4    12.4    94.8    6.78    70.0     0.0     0.0     0.0    0.00
    6510    2050       9      29       5    12.4    95.8    6.78    70.0     0.0     0.0     0.0    0.00
    6511    2050       9      29       6    12.4    96.1    6.78    70.0     0.0     0.0     0.0    0.00
    6512    2050       9      29       7    12.4    96.6    6.78    70.0     4.0     4.0     0.0    0.00
    6513    2050       9      29       8    12.4    96.9    6.78    70.0    17.8    16.5     6.6    0.00
    6514    2050       9      29       9    13.4    94.1    6.78    70.0    41.5    39.4     6.9    0.00
    6515    2050       9      29      10    14.2    91.3    6.78    70.0    88.4    84.0    11.3    0.00
    6516    2050       9      29      11    15.2    88.5    6.78    70.0   218.7   192.7    59.0    0.00
    6517    2050       9      29      12    16.2    84.4    7.09    70.0   265.5   154.3   240.9    0.00
    6518    2050       9      29      13    17.3    80.3    7.50    90.7   285.1   159.0   279.6    0.00
    6519    2050       9      29      14    18.4    76.2    7.81    90.6   239.8   158.7   199.5    0.00
    6520    2050       9      29      15    18.2    77.9    6.80    90.7    89.3    84.8    13.2    0.00
    6521    2050       9      29      16    17.9    79.6    5.79    90.9   102.5    92.5    42.7    0.00
    6522    2050       9      29      17    17.7    81.3    4.79    91.0    74.0    57.0   143.7    0.00
    6523    2050       9      29      18    17.4    83.7    4.79    91.0    20.3    20.3     0.0    0.00
    6524    2050       9      29      19    17.0    86.2    4.79    91.0     0.0     0.0     0.0    0.00
    6525    2050       9      29      20    16.7    88.5    4.79    91.0     0.0     0.0     0.0    0.00
    6526    2050       9      29      21    16.3    89.9    4.08    91.2     0.0     0.0     0.0    0.00
    6527    2050       9      29      22    16.1    91.3    3.48    91.4     0.0     0.0     0.0    0.00
    6528    2050       9      29      23    15.7    92.7    2.77    91.8     0.0     0.0     0.0    0.00
    6529    2050       9      30       0    15.2    94.5    2.77    91.8     0.0     0.0     0.0    0.00
    6530    2050       9      30       1    14.6    96.1    2.76    69.9     0.0     0.0     0.0    0.00
    6531    2050       9      30       2    14.1    97.9    2.76    69.9     0.0     0.0     0.0    0.00
    6532    2050       9      30       3    13.9    98.2    2.45    69.9     0.0     0.0     0.0    0.00
    6533    2050       9      30       4    13.6    98.6    2.06    58.6     0.0     0.0     0.0    0.00
    6534    2050       9      30       5    13.4    99.0    1.75    58.4     0.0     0.0     0.0    0.00
    6535    2050       9      30       6    13.6    99.3    2.06    58.6     0.0     0.0     0.0    0.00
    6536    2050       9      30       7    13.7    99.7    2.46    81.0    11.0    11.0     0.0    0.00
    6537    2050       9      30       8    13.9   100.0    2.76    80.9    59.3    56.2    16.2    0.00
    6538    2050       9      30       9    14.5   100.0    2.76    80.9    39.6    37.3     7.5    0.00
    6539    2050       9      30      10    15.2   100.0    2.76    69.9    69.0    65.5     9.3    0.00
    6540    2050       9      30      11    15.8   100.0    2.76    69.9   170.7   148.3    51.6    0.00
    6541    2050       9      30      12    17.0    93.0    3.06    69.9   306.8   188.8   258.3    0.00
    6542    2050       9      30      13    18.4    86.2    3.52   112.7   269.5   202.1   151.7    0.00
    6543    2050       9      30      14    19.6    79.3    3.83   112.5   233.1   189.3   109.0    0.00
    6544    2050       9      30      15    18.9    79.6    3.52   112.7    80.7    77.5     9.9    0.00
    6545    2050       9      30      16    18.0    80.0    3.09   102.4    98.5    87.7    47.6    0.00
    6546    2050       9      30      17    17.2    80.3    2.79   102.7   132.8    92.9   358.3    0.00
    6547    2050       9      30      18    16.2    84.7    2.49   103.0    19.7    19.7     0.0    0.00
    6548    2050       9      30      19    15.3    89.3    2.07    92.4     0.0     0.0     0.0    0.00
    6549    2050       9      30      20    14.3    93.7    1.77    92.8     0.0     0.0     0.0    0.00
    6550    2050       9      30      21    13.8    95.1    1.46    93.4     0.0     0.0     0.0    0.00
    6551    2050       9      30      22    13.3    96.6    1.04    69.8     0.0     0.0     0.0    0.00
    6552    2050       9      30      23    12.8    97.9    0.74    69.7     0.0     0.0     0.0    0.00
    6553    2050      10       1       0    12.4    98.4    0.77    73.0     0.0     0.0     0.0    0.00
    6554    2050      10       1       1    12.1    98.7    0.78    85.9     0.0     0.0     0.0    0.00
    6555    2050      10       1       2    11.9    99.0    0.78    85.9     0.0     0.0     0.0    0.00
    6556    2050      10       1       3    12.4    99.0    0.48    89.5     0.0     0.0     0.0    0.00
    6557    2050      10       1       4    12.7    99.0    0.11   125.1     0.0     0.0     0.0    0.00
    6558    2050      10       1       5    13.2    99.0    0.23   240.0     0.0     0.0     0.0    4.10
    6559    2050      10       1       6    13.6    98.7    1.46   197.1     0.0     0.0     0.0    4.10
    6560    2050      10       1       7    14.1    98.4    2.84   193.6     0.8     0.8     0.0    4.10
    6561    2050      10       1       8    14.5    98.1    4.14   192.5    19.5    19.0     2.1    4.10
    6562    2050      10       1       9    14.8    96.1    4.83   192.1    42.5    41.3     3.9    4.10
    6563    2050      10       1      10    15.1    94.2    5.50   220.8   121.0   115.3    15.3    4.10
    6564    2050      10       1      11    15.4    92.3    6.19   220.7   255.3   164.6   212.2    0.69
    6565    2050      10       1      12    15.7    89.4    6.19   220.7   181.3   164.9    36.4    0.69
    6566    2050      10       1      13    16.1    86.4    6.15   201.4   266.0   201.9   145.8    0.69
    6567    2050      10       1      14    16.4    83.5    6.15   201.4   245.1   198.2   118.6    0.00
    6568    2050      10       1      15    15.8    87.4    5.85   201.5   114.0    99.8    44.3    0.00
