Ilmatieteen_laitos Meteorologiska_institutet Finnish_Meteorological_Institute 2013  
Aika-askel Vuosi Kuukausi Päivä Aika Lämpötila(°C) Suhteellinen_kosteus(%) Tuulen_nopeus(m/s) Tuulen_suunta(astetta) Kokonaissäteily_vaakapinnalle(W/m2) Hajasäteily_vaakapinnalle(W/m2) Suora_säteily_kohtisuoralle_pinnalle(W/m2) Sademäärä(mm/h) 
Tidssteg År Månad Dag Tid Temperatur(°C) Relativ_fuktighet(%) Vindhastighet(m/s) Vindriktning(grader) Global_strålning_på_vågrät_yta(W/m2) Diffus_strålning_på_vågrät_yta(W/m2) Direkt_strålning_på_normalyta(W/m2) Nederbörd(mm/h) 
Timestep Year Month Day Time Temperature(°C) Relative_humidity(%) Wind_speed(m/s) Wind_direction(degrees) Global_horisontal_radiation(W/m2) Diffuse_horisontal_radiation(W/m2) Direct_normal_solar_radiation(W/m2) Precipitation(mm/h)
#    STEP    YEAR    MONTH     DAY     HOUR     T      RH             WS      WD      Rglob   Rdiff   Rnorm  Precip
    6060    2100       9       9      11    14.5    52.3    4.57   244.7   472.0   153.4   612.3    0.00
    6061    2100       9       9      12    14.9    53.3    4.57   244.7   448.8   239.9   377.5    0.00
    6062    2100       9       9      13    15.2    54.3    4.64   261.2   311.9   253.3   106.2    0.00
    6063    2100       9       9      14    15.6    55.3    4.64   261.2   162.7   146.2    32.0    0.00
    6064    2100       9       9      15    15.5    60.7    4.35   261.3   114.8   104.6    22.5    0.00
    6065    2100       9       9      16    15.3    66.2    3.85   237.5    99.6    90.4    25.0    0.00
    6066    2100       9       9      17    15.2    71.6    3.56   238.1    64.9    58.8    23.6    0.00
    6067    2100       9       9      18    15.1    77.8    3.56   238.1    45.8    41.1    34.5    0.00
    6068    2100       9       9      19    15.0    84.1    3.62   246.0    21.5    21.5     0.0    0.00
    6069    2100       9       9      20    14.9    90.4    3.62   246.0     3.3     3.3     0.0    0.00
    6070    2100       9       9      21    14.3    92.2    3.62   246.0     0.0     0.0     0.0    0.00
    6071    2100       9       9      22    13.8    93.9    3.56   238.1     0.0     0.0     0.0    0.00
    6072    2100       9       9      23    13.2    95.7    3.56   238.1     0.0     0.0     0.0    0.00
    6073    2100       9      10       0    13.0    96.8    3.56   238.1     0.0     0.0     0.0    0.00
    6074    2100       9      10       1    12.9    97.9    3.56   238.1     0.0     0.0     0.0    0.00
    6075    2100       9      10       2    12.7    98.9    3.56   238.1     0.0     0.0     0.0    0.00
    6076    2100       9      10       3    13.2    97.9    3.56   238.1     0.0     0.0     0.0    0.00
    6077    2100       9      10       4    13.7    96.8    3.56   238.1     0.0     0.0     0.0    0.00
    6078    2100       9      10       5    14.2    95.7    3.56   238.1     0.0     0.0     0.0    0.00
    6079    2100       9      10       6    14.6    96.8    3.56   238.1     3.5     3.5     0.0    0.00
    6080    2100       9      10       7    14.9    97.9    3.56   238.1    25.6    22.7    22.3    0.00
    6081    2100       9      10       8    15.3    98.9    3.56   238.1    68.1    61.8    25.4    0.00
    6082    2100       9      10       9    16.7    88.3    3.56   238.1   182.7   111.7   196.0    0.00
    6083    2100       9      10      10    18.3    77.8    3.62   246.0   305.5   140.9   364.1    0.00
    6084    2100       9      10      11    19.8    67.5    3.62   246.0   456.2   103.5   684.8    0.00
    6085    2100       9      10      12    20.4    60.1    3.91   245.5   558.4    73.3   886.1    0.00
    6086    2100       9      10      13    21.2    52.6    4.29   245.0   549.0    83.7   850.3    0.00
    6087    2100       9      10      14    21.9    45.3    4.57   244.7   445.3   114.0   644.5    0.00
    6088    2100       9      10      15    21.8    44.6    4.57   244.7   408.6   127.0   625.4    0.00
    6089    2100       9      10      16    21.6    44.0    4.57   244.7   386.8   125.2   726.3    0.00
    6090    2100       9      10      17    21.5    43.3    4.57   244.7   226.5   100.7   503.4    0.00
    6091    2100       9      10      18    20.1    52.3    4.29   245.0   113.4    63.7   391.1    0.00
    6092    2100       9      10      19    18.5    61.4    3.91   245.5    44.3    44.3     0.0    0.00
    6093    2100       9      10      20    17.0    70.6    3.62   246.0     4.4     4.4     0.0    0.00
    6094    2100       9      10      21    16.5    79.6    3.62   246.0     0.0     0.0     0.0    0.00
    6095    2100       9      10      22    16.1    88.6    3.62   246.0     0.0     0.0     0.0    0.00
    6096    2100       9      10      23    15.6    97.9    3.62   246.0     0.0     0.0     0.0    0.00
    6097    2100       9      11       0    15.4    98.6    2.96   247.3     0.0     0.0     0.0    0.00
    6098    2100       9      11       1    15.3    99.3    2.44   255.6     0.0     0.0     0.0    0.00
    6099    2100       9      11       2    15.1   100.0    1.78   257.7     0.0     0.0     0.0    0.00
    6100    2100       9      11       3    15.0    98.9    2.06   256.7     0.0     0.0     0.0    0.00
    6101    2100       9      11       4    15.0    97.9    2.44   255.6     0.0     0.0     0.0    0.00
    6102    2100       9      11       5    14.9    96.8    2.72   255.0     0.0     0.0     0.0    0.00
    6103    2100       9      11       6    15.0    96.5    3.00   254.6     3.8     3.8     0.0    0.00
    6104    2100       9      11       7    15.0    96.0    3.40   261.6    35.0    27.6    59.2    0.00
    6105    2100       9      11       8    15.1    95.7    3.69   261.5    89.0    69.1    80.3    0.00
    6106    2100       9      11       9    16.3    82.0    3.69   261.5   206.2    94.2   314.8    0.00
    6107    2100       9      11      10    17.5    68.5    3.42   308.5   323.7   155.7   377.3    0.00
    6108    2100       9      11      11    18.8    55.3    3.42   308.5   429.1   156.3   535.9    0.00
    6109    2100       9      11      12    20.1    52.3    3.42   308.5   528.4    97.6   795.0    0.00
    6110    2100       9      11      13    21.2    49.3    3.69   269.2   565.4    75.3   904.4    0.00
    6111    2100       9      11      14    22.5    46.3    3.69   269.2   509.0    77.5   847.7    0.00
    6112    2100       9      11      15    22.5    46.0    3.98   269.2   410.1    98.4   699.8    0.00
    6113    2100       9      11      16    22.5    45.6    4.29   245.0   323.7   109.0   603.8    0.00
    6114    2100       9      11      17    22.5    45.3    4.57   244.7   233.5    85.4   603.8    0.00
    6115    2100       9      11      18    20.6    55.6    4.29   245.0   126.6    52.4   606.5    0.00
    6116    2100       9      11      19    18.8    66.2    3.85   237.5    37.0    37.0     0.0    0.00
    6117    2100       9      11      20    16.9    76.8    3.56   238.1     3.3     3.3     0.0    0.00
    6118    2100       9      11      21    16.2    84.4    3.56   238.1     0.0     0.0     0.0    0.00
    6119    2100       9      11      22    15.3    92.2    3.39   222.0     0.0     0.0     0.0    0.00
    6120    2100       9      11      23    14.5   100.0    3.39   222.0     0.0     0.0     0.0    0.00
    6121    2100       9      12       0    14.5   100.0    3.11   223.1     0.0     0.0     0.0    0.00
    6122    2100       9      12       1    14.6   100.0    2.52   209.0     0.0     0.0     0.0    0.00
    6123    2100       9      12       2    14.6   100.0    2.25   211.4     0.0     0.0     0.0    0.02
    6124    2100       9      12       3    15.3    99.7    2.52   209.0     0.0     0.0     0.0    0.05
    6125    2100       9      12       4    15.9    99.3    2.88   206.6     0.0     0.0     0.0    0.34
    6126    2100       9      12       5    16.5    98.9    3.16   205.1     0.0     0.0     0.0    0.02
    6127    2100       9      12       6    16.8    98.6    3.43   203.8     2.3     2.3     0.0    0.00
    6128    2100       9      12       7    17.1    98.2    3.93   211.4    27.9    25.2    21.9    0.00
    6129    2100       9      12       8    17.4    97.9    4.21   210.6    78.5    69.9    35.6    0.00
    6130    2100       9      12       9    18.2    95.7    4.49   209.9    96.3    87.2    26.0    0.00
    6131    2100       9      12      10    19.0    93.6    4.86   209.2   112.8   103.1    22.2    0.00
    6132    2100       9      12      11    19.8    91.5    5.14   208.7   117.8   105.6    24.4    0.00
    6133    2100       9      12      12    20.1    91.5    5.43   208.2    77.3    69.6    14.3    0.32
    6134    2100       9      12      13    20.2    91.5    5.92   216.8    97.0    88.3    16.1    0.12
    6135    2100       9      12      14    20.5    91.5    6.20   216.5   195.9   170.2    51.3    0.00
    6136    2100       9      12      15    20.5    83.1    6.20   216.5   157.4   137.2    45.9    0.00
    6137    2100       9      12      16    20.4    74.7    6.40   234.5   150.0   119.4    87.6    0.00
    6138    2100       9      12      17    20.4    66.5    6.40   234.5   134.2   110.2   100.2    0.00
    6139    2100       9      12      18    19.7    72.3    6.68   234.3    68.7    60.7    68.5    0.00
    6140    2100       9      12      19    19.0    78.1    6.86   215.9    22.6    22.6     0.0    0.00
    6141    2100       9      12      20    18.2    84.1    7.15   215.7     3.8     3.8     0.0    0.00
    6142    2100       9      12      21    18.2    85.1    6.20   216.5     0.0     0.0     0.0    0.00
    6143    2100       9      12      22    18.3    86.2    5.14   208.7     0.0     0.0     0.0    0.00
    6144    2100       9      12      23    18.3    87.3    4.21   210.6     0.0     0.0     0.0    0.00
    6145    2100       9      13       0    17.9    88.3    4.86   209.2     0.0     0.0     0.0    0.00
    6146    2100       9      13       1    17.4    89.4    5.54   217.3     0.0     0.0     0.0    0.00
    6147    2100       9      13       2    17.0    90.4    6.20   216.5     0.0     0.0     0.0    0.00
    6148    2100       9      13       3    17.1    88.3    5.92   216.8     0.0     0.0     0.0    0.00
    6149    2100       9      13       4    17.3    86.2    5.73   235.0     0.0     0.0     0.0    0.00
    6150    2100       9      13       5    17.4    84.1    5.45   235.3     0.0     0.0     0.0    0.00
    6151    2100       9      13       6    17.3    86.9    5.45   235.3     1.5     1.5     0.0    0.00
    6152    2100       9      13       7    17.2    89.7    5.52   243.9    23.5    20.1    29.4    0.17
    6153    2100       9      13       8    17.1    92.5    5.52   243.9    94.8    79.2    66.8    0.00
    6154    2100       9      13       9    17.5    88.3    5.80   243.7   119.6   104.6    43.2    0.00
    6155    2100       9      13      10    17.8    84.1    6.23   252.2   131.5   110.0    49.4    0.00
    6156    2100       9      13      11    18.2    79.9    6.51   252.1   145.1   127.3    35.6    0.00
    6157    2100       9      13      12    18.8    74.4    6.80   252.0   209.5   172.5    69.6    0.00
    6158    2100       9      13      13    19.5    68.8    7.18   251.9   319.2   208.3   209.2    0.00
    6159    2100       9      13      14    20.1    63.4    7.46   251.8   364.0   203.9   322.1    0.00
    6160    2100       9      13      15    19.6    63.4    6.80   252.0   249.7   163.5   198.8    0.00
    6161    2100       9      13      16    19.2    63.4    6.25   260.9   196.8   108.7   257.0    0.00
    6162    2100       9      13      17    18.7    63.4    5.59   261.0   159.8    80.2   342.2    0.00
    6163    2100       9      13      18    17.9    69.6    4.64   261.2    72.2    49.2   210.8    0.00
    6164    2100       9      13      19    17.0    75.8    3.56   238.1    16.7    16.7     0.0    0.00
    6165    2100       9      13      20    16.3    82.0    2.63   241.0     2.0     2.0     0.0    0.00
    6166    2100       9      13      21    16.3    87.3    3.56   238.1     0.0     0.0     0.0    0.00
    6167    2100       9      13      22    16.4    92.5    4.32   219.4     0.0     0.0     0.0    0.00
    6168    2100       9      13      23    16.5    97.9    5.26   217.7     0.0     0.0     0.0    0.00
    6169    2100       9      14       0    17.1    95.7    5.54   217.3     0.0     0.0     0.0    0.00
    6170    2100       9      14       1    17.6    93.6    5.80   207.7     0.0     0.0     0.0    0.00
    6171    2100       9      14       2    18.2    91.5    6.08   207.3     0.0     0.0     0.0    0.00
    6172    2100       9      14       3    18.2    89.7    6.74   206.6     0.0     0.0     0.0    0.00
    6173    2100       9      14       4    18.1    88.0    7.31   206.1     0.0     0.0     0.0    0.00
    6174    2100       9      14       5    18.1    86.2    7.97   205.6     0.0     0.0     0.0    0.00
    6175    2100       9      14       6    18.3    84.8    7.97   205.6     1.5     1.5     0.0    0.00
    6176    2100       9      14       7    18.6    83.4    7.97   205.6    27.1    23.8    30.2    0.00
    6177    2100       9      14       8    18.8    82.0    7.97   205.6    75.5    67.3    36.0    0.00
    6178    2100       9      14       9    18.7    85.1    8.92   205.0   107.2    96.0    33.2    0.00
    6179    2100       9      14      10    18.7    88.3    9.99   214.0   147.4   128.5    43.9    0.00
    6180    2100       9      14      11    18.6    91.5   10.93   213.7    87.6    77.0    21.5    1.26
    6181    2100       9      14      12    18.9    82.3    9.70   214.2   268.2    86.7   345.7    6.43
    6182    2100       9      14      13    19.1    73.4    8.57   233.4   428.2   175.3   481.9    0.00
    6183    2100       9      14      14    19.4    64.4    7.34   233.9   463.8   161.2   615.0    0.00
    6184    2100       9      14      15    19.2    62.7    7.63   233.8   425.9   130.1   690.6    0.00
    6185    2100       9      14      16    19.0    61.1    8.08   242.7   301.0   111.7   559.8    0.00
    6186    2100       9      14      17    18.8    59.3    8.36   242.6   186.8    85.0   447.2    0.18
    6187    2100       9      14      18    18.0    65.1    7.41   242.9   109.9    46.5   603.6    0.00
    6188    2100       9      14      19    17.1    70.9    6.31   225.6    34.7    34.7     0.0    0.00
    6189    2100       9      14      20    16.3    76.8    5.36   226.6     2.6     2.6     0.0    0.00
    6190    2100       9      14      21    16.2    81.0    5.08   226.9     0.0     0.0     0.0    0.00
    6191    2100       9      14      22    16.1    85.1    4.60   218.8     0.0     0.0     0.0    0.00
    6192    2100       9      14      23    15.9    89.4    4.32   219.4     0.0     0.0     0.0    0.00
    6193    2100       9      15       0    15.8    91.5    4.32   219.4     0.0     0.0     0.0    0.00
    6194    2100       9      15       1    15.6    93.6    4.32   219.4     0.0     0.0     0.0    0.00
    6195    2100       9      15       2    15.5    95.7    4.32   219.4     0.0     0.0     0.0    0.00
    6196    2100       9      15       3    14.8    95.0    3.67   221.1     0.0     0.0     0.0    0.03
    6197    2100       9      15       4    14.2    94.3    2.61   188.8     0.0     0.0     0.0    0.03
    6198    2100       9      15       5    13.5    93.6    1.99   195.0     0.0     0.0     0.0    0.03
    6199    2100       9      15       6    14.0    95.0    2.61   188.8     5.9     5.9     0.0    0.00
    6200    2100       9      15       7    14.4    96.5    3.43   203.8    49.9    18.2   314.5    0.00
    6201    2100       9      15       8    14.9    97.9    4.08   201.6   152.2    43.8   484.5    0.00
    6202    2100       9      15       9    16.3    89.0    4.73   200.0   222.4    80.6   425.1    0.00
    6203    2100       9      15      10    17.7    80.2    5.29   198.9   289.6   107.0   431.4    0.00
    6204    2100       9      15      11    19.1    71.6    5.95   197.9   376.9   154.2   457.6    0.00
    6205    2100       9      15      12    19.6    64.1    5.95   197.9   388.9   205.6   353.2    0.00
    6206    2100       9      15      13    20.1    56.6    6.08   207.3   453.2   190.8   505.6    0.00
    6207    2100       9      15      14    20.5    49.3    6.08   207.3   434.7   186.3   511.3    0.00
    6208    2100       9      15      15    20.2    55.0    6.08   207.3   353.9   173.1   428.5    0.00
    6209    2100       9      15      16    19.9    60.7    5.95   197.9   213.0   134.4   236.6    0.00
    6210    2100       9      15      17    19.6    66.5    5.95   197.9   105.4    82.3   104.3    0.07
    6211    2100       9      15      18    18.9    74.4    5.95   197.9    52.9    43.0   100.5    0.24
    6212    2100       9      15      19    18.1    82.3    5.95   197.9    15.0    15.0     0.0    0.04
    6213    2100       9      15      20    17.4    90.4    5.95   197.9     0.8     0.8     0.0    0.04
    6214    2100       9      15      21    17.1    92.2    5.95   197.9     0.0     0.0     0.0    0.05
    6215    2100       9      15      22    16.9    93.9    5.95   197.9     0.0     0.0     0.0    0.58
    6216    2100       9      15      23    16.6    95.7    5.95   197.9     0.0     0.0     0.0    0.00
    6217    2100       9      16       0    16.3    96.5    5.67   198.3     0.0     0.0     0.0    0.60
    6218    2100       9      16       1    16.1    97.1    5.54   217.3     0.0     0.0     0.0    0.60
    6219    2100       9      16       2    15.8    97.9    5.26   217.7     0.0     0.0     0.0    0.30
    6220    2100       9      16       3    15.4    96.8    4.60   218.8     0.0     0.0     0.0    0.00
    6221    2100       9      16       4    15.1    95.7    4.14   228.5     0.0     0.0     0.0    0.00
    6222    2100       9      16       5    14.7    94.7    3.48   230.1     0.0     0.0     0.0    0.00
    6223    2100       9      16       6    14.6    95.4    3.48   230.1     2.3     2.3     0.0    0.00
    6224    2100       9      16       7    14.4    96.0    3.39   222.0    37.9    23.5   149.4    0.00
    6225    2100       9      16       8    14.3    96.8    3.39   222.0   131.3    51.1   367.5    0.00
    6226    2100       9      16       9    14.6    93.3    4.04   220.0   263.7    77.2   568.4    0.00
    6227    2100       9      16      10    14.9    89.7    4.73   302.9   339.2   130.9   498.6    0.00
    6228    2100       9      16      11    15.2    86.2    5.39   303.8   346.0   234.8   231.1    0.00
    6229    2100       9      16      12    13.7    90.7    6.34   304.7   184.4   155.2    56.7    0.06
    6230    2100       9      16      13    12.3    95.4    6.93   333.3    82.6    74.5    15.7    1.73
    6231    2100       9      16      14    10.8   100.0    7.88   334.1    70.2    63.7    13.5    2.02
    6232    2100       9      16      15    11.5    90.1    6.93   333.3   189.2   107.2   197.2    0.45
    6233    2100       9      16      16    12.1    80.2    6.24   313.7   270.0    89.7   553.9    0.00
    6234    2100       9      16      17    12.7    70.6    5.29   312.6   208.0    70.5   639.7    0.00
    6235    2100       9      16      18    12.1    72.3    5.01   312.2   109.2    43.5   717.5    0.06
    6236    2100       9      16      19    11.3    74.0    4.81   294.4    29.7    29.7     0.0    0.00
    6237    2100       9      16      20    10.6    75.8    4.53   294.1     1.5     1.5     0.0    0.00
    6238    2100       9      16      21     9.9    78.6    4.24   293.7     0.0     0.0     0.0    0.00
    6239    2100       9      16      22     9.3    81.3    3.97   261.4     0.0     0.0     0.0    0.00
    6240    2100       9      16      23     8.7    84.1    3.69   261.5     0.0     0.0     0.0    0.00
    6241    2100       9      17       0     8.3    86.5    3.69   261.5     0.0     0.0     0.0    0.00
    6242    2100       9      17       1     8.0    89.0    3.67   253.7     0.0     0.0     0.0    0.00
    6243    2100       9      17       2     7.6    91.5    3.67   253.7     0.0     0.0     0.0    0.00
    6244    2100       9      17       3     7.7    91.5    3.67   253.7     0.0     0.0     0.0    0.00
    6245    2100       9      17       4     7.9    91.5    3.62   246.0     0.0     0.0     0.0    0.00
    6246    2100       9      17       5     8.0    91.5    3.62   246.0     0.0     0.0     0.0    0.00
    6247    2100       9      17       6     8.7    91.5    3.62   246.0     2.6     2.6     0.0    0.00
    6248    2100       9      17       7     9.2    91.5    3.56   238.1    17.7    14.9    31.0    0.00
    6249    2100       9      17       8     9.9    91.5    3.56   238.1    45.8    41.4    20.5    0.00
    6250    2100       9      17       9    11.6    84.8    3.56   238.1    89.9    81.9    24.5    0.00
    6251    2100       9      17      10    13.2    78.1    3.56   238.1   169.5   150.7    45.8    0.00
    6252    2100       9      17      11    14.9    71.6    3.56   238.1   246.2   204.7    87.2    0.08
    6253    2100       9      17      12    14.9    71.6    3.85   237.5   300.5   244.2   110.9    0.00
    6254    2100       9      17      13    14.9    71.6    4.14   228.5   230.0   199.8    59.5    0.00
    6255    2100       9      17      14    14.9    71.6    4.42   228.0   160.9   148.4    26.4    0.15
    6256    2100       9      17      15    15.0    79.6    4.42   228.0    76.7    70.6    14.7    0.15
    6257    2100       9      17      16    15.2    87.6    4.42   228.0    32.0    29.0     9.4    0.08
    6258    2100       9      17      17    15.3    95.7    4.42   228.0    19.7    17.5    10.6    0.08
    6259    2100       9      17      18    15.3    96.5    4.42   228.0     9.9     8.2    19.3    0.15
    6260    2100       9      17      19    15.3    97.1    4.42   228.0     2.3     2.3     0.0    0.08
    6261    2100       9      17      20    15.3    97.9    4.42   228.0     0.0     0.0     0.0    0.00
    6262    2100       9      17      21    15.4    96.5    4.42   228.0     0.0     0.0     0.0    0.00
    6263    2100       9      17      22    15.5    95.0    4.32   219.4     0.0     0.0     0.0    0.00
    6264    2100       9      17      23    15.6    93.6    4.32   219.4     0.0     0.0     0.0    0.00
    6265    2100       9      18       0    15.7    93.3    4.60   218.8     0.0     0.0     0.0    0.00
    6266    2100       9      18       1    15.8    92.9    5.23   244.1     0.0     0.0     0.0    0.00
    6267    2100       9      18       2    15.9    92.5    5.52   243.9     0.0     0.0     0.0    0.09
    6268    2100       9      18       3    15.7    93.3    5.80   243.7     0.0     0.0     0.0    0.16
    6269    2100       9      18       4    15.6    93.9    6.11   234.7     0.0     0.0     0.0    0.28
    6270    2100       9      18       5    15.4    94.7    6.40   234.5     0.0     0.0     0.0    0.00
    6271    2100       9      18       6    15.5    95.4    6.11   234.7     0.0     0.0     0.0    0.00
    6272    2100       9      18       7    15.6    96.0    5.73   235.0     2.0     2.0     0.0    0.00
    6273    2100       9      18       8    15.7    96.8    5.45   235.3     8.6     7.5     5.0    0.00
    6274    2100       9      18       9    15.9    96.0    5.45   235.3    20.3    18.0     7.5    0.00
    6275    2100       9      18      10    16.1    95.4    5.52   243.9    37.6    34.2     8.4    0.00
    6276    2100       9      18      11    16.3    94.7    5.52   243.9    47.3    43.4     8.0    0.00
    6277    2100       9      18      12    16.4    91.5    5.23   244.1    82.3    75.3    14.2    0.00
    6278    2100       9      18      13    16.7    88.3    4.79   236.0    78.5    72.1    12.7    0.00
    6279    2100       9      18      14    16.9    85.1    4.51   236.4    35.5    32.4     6.5    0.00
    6280    2100       9      18      15    16.4    89.4    4.79   236.0    30.2    27.8     5.8    0.00
    6281    2100       9      18      16    16.0    93.6    5.17   235.6    23.2    20.6     8.3    0.00
    6282    2100       9      18      17    15.5    97.9    5.45   235.3    11.7    10.2     7.9    0.32
    6283    2100       9      18      18    15.5    97.1    5.17   235.6     6.8     6.8     0.0    0.18
    6284    2100       9      18      19    15.4    96.5    4.70   227.5     1.8     1.8     0.0    0.00
    6285    2100       9      18      20    15.4    95.7    4.42   228.0     0.0     0.0     0.0    0.00
    6286    2100       9      18      21    15.7    96.5    4.70   227.5     0.0     0.0     0.0    0.00
    6287    2100       9      18      22    16.0    97.1    4.86   209.2     0.0     0.0     0.0    0.00
    6288    2100       9      18      23    16.3    97.9    5.14   208.7     0.0     0.0     0.0    0.00
    6289    2100       9      19       0    16.3    96.8    4.86   209.2     0.0     0.0     0.0    0.00
    6290    2100       9      19       1    16.3    95.7    4.36   200.9     0.0     0.0     0.0    0.00
    6291    2100       9      19       2    16.4    94.7    4.08   201.6     0.0     0.0     0.0    0.00
    6292    2100       9      19       3    16.4    93.3    4.36   200.9     0.0     0.0     0.0    0.00
    6293    2100       9      19       4    16.5    91.8    4.73   200.0     0.0     0.0     0.0    0.02
    6294    2100       9      19       5    16.5    90.4    5.01   199.4     0.0     0.0     0.0    0.05
    6295    2100       9      19       6    16.5    92.2    5.01   199.4     0.0     0.0     0.0    0.00
    6296    2100       9      19       7    16.6    93.9    5.01   199.4     6.8     6.8     0.0    0.03
    6297    2100       9      19       8    16.6    95.7    5.01   199.4    16.2    14.8     6.9    0.10
    6298    2100       9      19       9    16.9    94.7    5.67   198.3    39.3    36.4     8.8    0.19
    6299    2100       9      19      10    17.3    93.6    6.37   207.0    68.4    63.1    13.3    0.47
    6300    2100       9      19      11    17.6    92.5    7.03   206.3   117.5   107.5    21.6    0.00
    6301    2100       9      19      12    18.0    90.1    6.37   207.0   121.6   111.4    20.4    0.00
    6302    2100       9      19      13    18.5    87.6    5.80   207.7   109.0    99.8    18.4    0.00
    6303    2100       9      19      14    18.9    85.1    5.14   208.7   114.8   105.4    20.6    0.09
    6304    2100       9      19      15    18.9    83.4    5.80   207.7   129.2   118.4    27.3    0.00
    6305    2100       9      19      16    18.8    81.7    6.37   207.0    90.7    83.6    22.7    0.00
    6306    2100       9      19      17    18.8    79.9    7.03   206.3    60.8    56.1    23.2    0.00
    6307    2100       9      19      18    18.4    86.5    6.74   206.6    29.9    29.9     0.0    0.00
    6308    2100       9      19      19    17.9    93.3    6.23   197.6     5.6     5.6     0.0    0.29
    6309    2100       9      19      20    17.5   100.0    5.95   197.9     0.0     0.0     0.0    0.38
    6310    2100       9      19      21    17.5    99.7    5.29   198.9     0.0     0.0     0.0    0.41
    6311    2100       9      19      22    17.4    99.3    5.17   235.6     0.0     0.0     0.0    0.28
    6312    2100       9      19      23    17.4    98.9    4.51   236.4     0.0     0.0     0.0    0.13
    6313    2100       9      20       0    16.8    98.6    4.51   236.4     0.0     0.0     0.0    0.00
    6314    2100       9      20       1    16.3    98.2    4.42   228.0     0.0     0.0     0.0    0.00
    6315    2100       9      20       2    15.8    97.9    4.42   228.0     0.0     0.0     0.0    0.00
    6316    2100       9      20       3    15.4    97.5    4.42   228.0     0.0     0.0     0.0    0.00
    6317    2100       9      20       4    15.0    97.1    4.32   219.4     0.0     0.0     0.0    0.00
    6318    2100       9      20       5    14.6    96.8    4.32   219.4     0.0     0.0     0.0    0.00
    6319    2100       9      20       6    14.7    96.8    4.60   218.8     0.0     0.0     0.0    0.00
    6320    2100       9      20       7    14.7    96.8    5.17   235.6    10.9    10.9     0.0    0.00
    6321    2100       9      20       8    14.8    96.8    5.45   235.3    46.1    42.3    19.6    0.00
    6322    2100       9      20       9    15.3    91.2    5.45   235.3   163.9   115.8   158.3    0.00
    6323    2100       9      20      10    15.8    85.5    5.45   235.3   300.5   176.2   315.7    0.00
    6324    2100       9      20      11    16.3    79.9    5.45   235.3   239.4   150.1   195.2    0.00
    6325    2100       9      20      12    16.9    72.3    6.11   234.7   346.3   182.3   334.5    0.00
    6326    2100       9      20      13    17.6    64.7    6.49   216.2   415.7   214.2   411.3    0.00
    6327    2100       9      20      14    18.3    57.3    7.15   215.7   358.4   204.6   336.4    0.00
    6328    2100       9      20      15    18.2    58.0    7.15   215.7   339.5   181.4   402.3    0.00
    6329    2100       9      20      16    18.2    58.6    7.03   206.3   207.7   132.2   249.3    0.00
    6330    2100       9      20      17    18.1    59.3    7.03   206.3   130.7    95.6   182.6    0.00
    6331    2100       9      20      18    17.1    67.8    6.37   207.0    66.9    66.9     0.0    0.00
    6332    2100       9      20      19    16.3    76.5    5.67   198.3    12.9    12.9     0.0    0.00
    6333    2100       9      20      20    15.3    85.1    5.01   199.4     0.0     0.0     0.0    0.00
    6334    2100       9      20      21    15.0    88.6    4.73   200.0     0.0     0.0     0.0    0.00
    6335    2100       9      20      22    14.7    92.2    3.64   150.7     0.0     0.0     0.0    0.00
    6336    2100       9      20      23    14.4    95.7    3.37   151.6     0.0     0.0     0.0    0.00
    6337    2100       9      21       0    14.9    95.0    3.37   151.6     0.0     0.0     0.0    0.00
    6338    2100       9      21       1    15.5    94.3    3.50   162.5     0.0     0.0     0.0    0.00
    6339    2100       9      21       2    16.0    93.6    3.50   162.5     0.0     0.0     0.0    0.04
    6340    2100       9      21       3    15.9    93.9    3.50   162.5     0.0     0.0     0.0    0.08
    6341    2100       9      21       4    15.9    94.3    3.50   162.5     0.0     0.0     0.0    0.08
    6342    2100       9      21       5    15.8    94.7    3.50   162.5     0.0     0.0     0.0    0.35
    6343    2100       9      21       6    15.6    96.0    3.50   162.5     0.0     0.0     0.0    0.26
    6344    2100       9      21       7    15.4    97.5    3.65   172.8     2.3     2.3     0.0    0.18
    6345    2100       9      21       8    15.2    98.9    3.65   172.8    18.2    15.7    13.1    1.49
    6346    2100       9      21       9    15.3    98.6    3.65   172.8    63.8    57.4    21.3    0.51
    6347    2100       9      21      10    15.4    98.2    3.65   172.8    68.4    62.3    16.0    0.78
    6348    2100       9      21      11    15.5    97.9    3.65   172.8    60.2    54.7    11.9    0.38
    6349    2100       9      21      12    15.7    98.6    3.65   172.8    62.0    56.7    10.8    0.00
    6350    2100       9      21      13    15.9    99.3    3.65   172.8    64.1    58.5    11.7    0.13
    6351    2100       9      21      14    16.1   100.0    3.65   172.8    92.2    82.9    20.8    0.25
    6352    2100       9      21      15    16.3    95.0    3.65   172.8   201.8   144.7   147.4    0.00
    6353    2100       9      21      16    16.6    90.1    4.08   201.6   225.3   153.8   241.4    0.00
    6354    2100       9      21      17    16.9    85.1    4.08   201.6   128.7    90.3   206.5    0.38
    6355    2100       9      21      18    16.1    89.4    3.43   203.8    43.1    43.1     0.0    0.13
    6356    2100       9      21      19    15.3    93.6    2.61   188.8     7.1     7.1     0.0    0.51
    6357    2100       9      21      20    14.4    97.9    1.99   195.0     0.0     0.0     0.0    0.13
    6358    2100       9      21      21    13.5    98.6    1.74   198.9     0.0     0.0     0.0    0.00
