Ilmatieteen_laitos Meteorologiska_institutet Finnish_Meteorological_Institute 2013  
Aika-askel Vuosi Kuukausi Päivä Aika Lämpötila(°C) Suhteellinen_kosteus(%) Tuulen_nopeus(m/s) Tuulen_suunta(astetta) Kokonaissäteily_vaakapinnalle(W/m2) Hajasäteily_vaakapinnalle(W/m2) Suora_säteily_kohtisuoralle_pinnalle(W/m2) Sademäärä(mm/h) 
    7864    2030      11      24      15     0.6    88.1    0.21   240.8    46.3    46.3     0.0    0.00
    7865    2030      11      24      16    -0.3    91.4    0.21   240.8     4.9     4.9     0.0    0.00
    7866    2030      11      24      17    -1.3    94.3    0.21   240.8     0.0     0.0     0.0    0.00
    7867    2030      11      24      18    -2.1    95.4    0.30   171.2     0.0     0.0     0.0    0.00
    7868    2030      11      24      19    -2.7    96.5    0.66   147.5     0.0     0.0     0.0    0.00
    7869    2030      11      24      20    -3.5    96.7    0.96   142.0     0.0     0.0     0.0    0.00
    7870    2030      11      24      21    -2.7    97.4    1.66   136.9     0.0     0.0     0.0    0.00
    7871    2030      11      24      22    -2.1    98.0    2.44   184.4     0.0     0.0     0.0    0.00
    7872    2030      11      24      23    -1.3    98.5    3.15   183.4     0.0     0.0     0.0    0.00
    7873    2030      11      25       0    -1.4    94.6    3.15   183.4     0.0     0.0     0.0    0.00
    7874    2030      11      25       1    -1.4    90.9    3.05   154.0     0.0     0.0     0.0    0.00
    7875    2030      11      25       2    -1.5    87.0    3.05   154.0     0.0     0.0     0.0    0.00
    7876    2030      11      25       3    -1.3    89.8    3.35   153.7     0.0     0.0     0.0    0.00
    7877    2030      11      25       4    -1.2    92.5    3.72   143.2     0.0     0.0     0.0    0.00
    7878    2030      11      25       5    -1.0    95.3    4.02   143.0     0.0     0.0     0.0    0.00
    7879    2030      11      25       6    -0.8    95.3    3.31   143.6     0.0     0.0     0.0    0.00
    7880    2030      11      25       7    -0.5    95.2    2.60   113.6     0.0     0.0     0.0    0.00
    7881    2030      11      25       8    -0.3    95.2    1.89   114.9     0.0     0.0     0.0    0.00
    7882    2030      11      25       9     0.6    94.6    3.21   112.9     1.1     1.1     0.0    0.00
    7883    2030      11      25      10     1.6    93.8    4.77   152.6    11.9    11.9     0.0    0.00
    7884    2030      11      25      11     2.5    93.8    6.08   152.0    10.0    10.0     0.0    0.00
    7885    2030      11      25      12     3.0    93.5    7.09   151.7    10.0    10.0     0.0    0.00
    7886    2030      11      25      13     3.5    93.1    8.24   191.2    10.5    10.5     0.0    0.11
    7887    2030      11      25      14     3.9    92.8    9.26   191.0     9.7     9.7     0.0    0.54
    7888    2030      11      25      15     3.8    93.1    9.26   191.0     6.2     6.2     0.0    0.00
    7889    2030      11      25      16     3.5    93.5    9.23   181.2     0.6     0.6     0.0    0.43
    7890    2030      11      25      17     3.3    93.8    9.23   181.2     0.0     0.0     0.0    1.70
    7891    2030      11      25      18     3.0    94.5    9.23   181.2     0.0     0.0     0.0    1.94
    7892    2030      11      25      19     2.6    95.2    9.26   191.0     0.0     0.0     0.0    0.76
    7893    2030      11      25      20     2.4    95.9    9.26   191.0     0.0     0.0     0.0    0.76
    7894    2030      11      25      21     2.8    96.2    8.24   191.2     0.0     0.0     0.0    0.88
    7895    2030      11      25      22     3.2    96.6    7.26   201.1     0.0     0.0     0.0    0.43
    7896    2030      11      25      23     3.7    96.9    6.24   201.3     0.0     0.0     0.0    0.00
    7897    2030      11      26       0     3.5    96.9    5.23   201.5     0.0     0.0     0.0    0.00
    7898    2030      11      26       1     3.4    96.9    4.16   182.6     0.0     0.0     0.0    0.00
    7899    2030      11      26       2     3.2    96.9    3.15   183.4     0.0     0.0     0.0    0.41
    7900    2030      11      26       3     2.9    97.2    2.85   183.8     0.0     0.0     0.0    0.25
    7901    2030      11      26       4     2.5    97.6    2.54   249.2     0.0     0.0     0.0    0.09
    7902    2030      11      26       5     2.3    97.9    2.24   249.1     0.0     0.0     0.0    0.00
    7903    2030      11      26       6     2.0    97.9    2.24   249.1     0.0     0.0     0.0    0.00
    7904    2030      11      26       7     1.8    97.9    2.24   240.1     0.0     0.0     0.0    0.00
    7905    2030      11      26       8     1.5    97.9    2.24   240.1     0.0     0.0     0.0    0.00
    7906    2030      11      26       9     1.4    96.2    2.24   240.1     0.3     0.3     0.0    0.00
    7907    2030      11      26      10     1.3    94.5    1.97   344.1     8.7     8.7     0.0    0.00
    7908    2030      11      26      11     1.3    92.9    1.97   344.1    26.2    26.2     0.0    0.00
    7909    2030      11      26      12     1.3    92.5    1.97   344.1   107.5    56.7   324.8    0.00
    7910    2030      11      26      13     1.5    92.1    1.93   354.5    90.1    47.4   292.4    0.00
    7911    2030      11      26      14     1.6    91.8    1.93   354.5    31.7    26.2    53.2    0.00
    7912    2030      11      26      15     1.3    92.1    1.63   353.4    10.0    10.0     0.0    0.00
    7913    2030      11      26      16     1.1    92.8    1.34   320.8     1.7     1.7     0.0    0.00
    7914    2030      11      26      17     0.8    93.4    1.04   318.1     0.0     0.0     0.0    0.00
    7915    2030      11      26      18     1.0    94.2    1.74   322.9     0.0     0.0     0.0    0.00
    7916    2030      11      26      19     1.1    95.1    2.31   334.8     0.0     0.0     0.0    0.00
    7917    2030      11      26      20     1.3    96.0    3.01   336.0     0.0     0.0     0.0    0.00
    7918    2030      11      26      21     1.3    96.7    3.01   336.0     0.0     0.0     0.0    0.00
    7919    2030      11      26      22     1.3    97.3    3.01   336.0     0.0     0.0     0.0    0.00
    7920    2030      11      26      23     1.3    98.0    3.01   336.0     0.0     0.0     0.0    0.00
    7921    2030      11      27       0     1.3    97.3    3.72   336.8     0.0     0.0     0.0    0.08
    7922    2030      11      27       1     1.3    96.6    4.33   337.2     0.0     0.0     0.0    0.13
    7923    2030      11      27       2     1.3    95.9    5.04   337.6     0.0     0.0     0.0    0.08
    7924    2030      11      27       3     1.3    96.0    6.05   338.0     0.0     0.0     0.0    0.04
    7925    2030      11      27       4     1.2    96.1    7.06   338.3     0.0     0.0     0.0    0.04
    7926    2030      11      27       5     1.1    96.2    8.08   338.5     0.0     0.0     0.0    0.00
    7927    2030      11      27       6     0.6    95.3    7.77   338.4     0.0     0.0     0.0    0.08
    7928    2030      11      27       7     0.2    94.2    7.37   338.4     0.0     0.0     0.0    0.08
    7929    2030      11      27       8    -0.2    93.1    7.06   338.3     0.0     0.0     0.0    0.24
    7930    2030      11      27       9    -0.3    92.1    7.06   338.3     0.8     0.8     0.0    0.19
    7931    2030      11      27      10    -0.4    91.1    7.03   348.4    12.5    12.5     0.0    0.08
    7932    2030      11      27      11    -0.5    90.0    7.03   348.4    22.5    22.5     0.0    0.00
    7933    2030      11      27      12    -0.4    89.0    7.33   348.4    43.8    43.8     0.0    0.00
    7934    2030      11      27      13    -0.3    87.9    7.77   338.4    54.7    54.7     0.0    0.00
    7935    2030      11      27      14    -0.2    86.9    8.08   338.5    43.1    43.1     0.0    0.00
    7936    2030      11      27      15    -0.2    86.2    8.38   338.6    12.8    12.8     0.0    0.00
    7937    2030      11      27      16    -0.3    85.6    8.79   338.6     2.1     2.1     0.0    0.00
    7938    2030      11      27      17    -0.3    84.8    9.09   338.7     0.0     0.0     0.0    0.00
    7939    2030      11      27      18    -0.2    85.1    8.79   338.6     0.0     0.0     0.0    0.00
    7940    2030      11      27      19    -0.2    85.5    8.34   348.6     0.0     0.0     0.0    0.00
    7941    2030      11      27      20    -0.1    85.8    8.04   348.6     0.0     0.0     0.0    0.00
    7942    2030      11      27      21    -0.2    83.8    8.34   348.6     0.0     0.0     0.0    0.00
    7943    2030      11      27      22    -0.2    81.7    8.79   338.6     0.0     0.0     0.0    0.00
    7944    2030      11      27      23    -0.3    79.6    9.09   338.7     0.0     0.0     0.0    0.00
    7945    2030      11      28       0    -0.3    78.3    9.09   338.7     0.0     0.0     0.0    0.00
    7946    2030      11      28       1    -0.4    76.9    9.13   328.7     0.0     0.0     0.0    0.00
    7947    2030      11      28       2    -0.4    75.5    9.13   328.7     0.0     0.0     0.0    0.00
    7948    2030      11      28       3    -0.3    76.6    8.82   328.6     0.0     0.0     0.0    0.00
    7949    2030      11      28       4    -0.3    77.6    8.42   328.5     0.0     0.0     0.0    0.00
    7950    2030      11      28       5    -0.2    78.6    8.11   328.5     0.0     0.0     0.0    0.00
    7951    2030      11      28       6    -0.5    78.9    7.81   328.4     0.0     0.0     0.0    0.00
    7952    2030      11      28       7    -0.8    79.4    7.44   318.4     0.0     0.0     0.0    0.00
    7953    2030      11      28       8    -1.1    79.7    7.14   318.3     0.0     0.0     0.0    0.00
    7954    2030      11      28       9    -1.3    80.1    7.14   318.3     0.6     0.6     0.0    0.00
    7955    2030      11      28      10    -1.5    80.5    7.14   318.3    30.0    30.0     0.0    0.00
    7956    2030      11      28      11    -1.8    80.8    7.14   318.3    78.0    30.7   361.7    0.00
    7957    2030      11      28      12    -1.4    77.4    7.14   318.3   105.0    34.8   464.4    0.00
    7958    2030      11      28      13    -1.0    73.8    7.14   318.3   119.7    34.3   613.3    0.00
    7959    2030      11      28      14    -0.6    70.4    7.14   318.3    93.6    29.4   658.0    0.00
    7960    2030      11      28      15    -1.2    74.6    6.43   318.1    43.1    43.1     0.0    0.00
    7961    2030      11      28      16    -1.7    78.7    5.89   298.2     4.1     4.1     0.0    0.00
    7962    2030      11      28      17    -2.3    82.9    5.18   298.0     0.0     0.0     0.0    0.00
    7963    2030      11      28      18    -2.8    86.1    5.18   298.0     0.0     0.0     0.0    0.00
    7964    2030      11      28      19    -3.3    89.3    5.23   278.5     0.0     0.0     0.0    0.00
    7965    2030      11      28      20    -3.8    92.5    5.23   278.5     0.0     0.0     0.0    0.00
    7966    2030      11      28      21    -4.1    93.8    4.22   278.2     0.0     0.0     0.0    0.00
    7967    2030      11      28      22    -4.4    95.3    3.23   268.1     0.0     0.0     0.0    0.00
    7968    2030      11      28      23    -4.7    95.6    2.22   267.3     0.0     0.0     0.0    0.00
    7969    2030      11      29       0    -4.5    95.7    1.51   266.0     0.0     0.0     0.0    0.00
    7970    2030      11      29       1    -4.3    95.3    0.90   263.4     0.0     0.0     0.0    0.00
    7971    2030      11      29       2    -4.1    94.6    0.21   240.8     0.0     0.0     0.0    0.00
    7972    2030      11      29       3    -3.7    94.5    0.09    58.2     0.0     0.0     0.0    0.00
    7973    2030      11      29       4    -3.4    94.5    0.50    59.7     0.0     0.0     0.0    0.00
    7974    2030      11      29       5    -3.0    94.5    0.80    59.8     0.0     0.0     0.0    0.00
    7975    2030      11      29       6    -2.9    94.1    0.50    59.7     0.0     0.0     0.0    0.00
    7976    2030      11      29       7    -2.8    93.7    0.09    58.2     0.0     0.0     0.0    0.00
    7977    2030      11      29       8    -2.7    93.4    0.21   240.8     0.0     0.0     0.0    0.00
    7978    2030      11      29       9    -2.6    92.3    0.57     5.7     0.3     0.3     0.0    0.00
    7979    2030      11      29      10    -2.5    91.3    1.16    13.1    12.2    12.2     0.0    0.00
    7980    2030      11      29      11    -2.5    90.2    1.87    15.7    26.5    26.5     0.0    0.00
    7981    2030      11      29      12    -2.3    88.4    1.87    15.7    42.0    42.0     0.0    0.00
    7982    2030      11      29      13    -2.1    86.8    1.83    37.6    96.4    53.3   317.0    0.00
    7983    2030      11      29      14    -1.9    85.0    1.83    37.6    67.9    51.5   171.4    0.00
    7984    2030      11      29      15    -2.5    87.8    2.13    38.0    24.4    24.4     0.0    0.00
    7985    2030      11      29      16    -3.1    90.6    2.53    49.1     1.9     1.9     0.0    0.00
    7986    2030      11      29      17    -3.7    93.5    2.83    49.2     0.0     0.0     0.0    0.00
    7987    2030      11      29      18    -3.7    93.8    2.83    49.2     0.0     0.0     0.0    0.00
    7988    2030      11      29      19    -3.8    94.2    2.83    59.9     0.0     0.0     0.0    0.00
    7989    2030      11      29      20    -3.9    94.6    2.83    59.9     0.0     0.0     0.0    0.00
    7990    2030      11      29      21    -4.1    95.3    3.13    59.9     0.0     0.0     0.0    0.00
    7991    2030      11      29      22    -4.3    95.9    3.55    38.8     0.0     0.0     0.0    0.00
    7992    2030      11      29      23    -4.5    95.7    3.85    38.9     0.0     0.0     0.0    0.00
    7993    2030      11      30       0    -4.3    95.9    3.55    38.8     0.0     0.0     0.0    0.00
    7994    2030      11      30       1    -4.2    96.0    3.15    38.6     0.0     0.0     0.0    0.00
    7995    2030      11      30       2    -4.0    95.6    2.84    38.5     0.0     0.0     0.0    0.00
    7996    2030      11      30       3    -4.1    95.6    3.55    38.8     0.0     0.0     0.0    0.00
    7997    2030      11      30       4    -4.2    95.6    4.16    39.0     0.0     0.0     0.0    0.00
    7998    2030      11      30       5    -4.3    95.6    4.87    39.1     0.0     0.0     0.0    0.00
    7999    2030      11      30       6    -4.0    95.6    5.58    39.2     0.0     0.0     0.0    0.00
    8000    2030      11      30       7    -3.8    95.6    6.18    49.6     0.0     0.0     0.0    0.00
    8001    2030      11      30       8    -3.6    95.6    6.88    49.7     0.0     0.0     0.0    0.00
    8002    2030      11      30       9    -3.2    94.8    5.57    49.6     0.0     0.0     0.0    0.00
    8003    2030      11      30      10    -2.9    94.1    4.16    39.0    10.8    10.8     0.0    0.00
    8004    2030      11      30      11    -2.5    93.4    2.84    38.5    31.7    31.7     0.0    0.00
    8005    2030      11      30      12    -2.3    92.6    3.85    38.9    43.8    43.8     0.0    0.00
    8006    2030      11      30      13    -2.1    92.0    4.86    49.5    48.1    48.1     0.0    0.00
    8007    2030      11      30      14    -1.8    91.2    5.87    49.6    27.9    27.9     0.0    0.00
    8008    2030      11      30      15    -2.5    89.9    5.16    49.6     8.4     8.4     0.0    0.00
    8009    2030      11      30      16    -3.0    88.5    4.55    60.0     1.1     1.1     0.0    0.00
    8010    2030      11      30      17    -3.7    87.2    3.84    60.0     0.0     0.0     0.0    0.00
    8011    2030      11      30      18    -3.7    88.6    3.84    60.0     0.0     0.0     0.0    0.00
    8012    2030      11      30      19    -3.7    90.0    3.84    49.4     0.0     0.0     0.0    0.00
    8013    2030      11      30      20    -3.8    91.4    3.84    49.4     0.0     0.0     0.0    0.00
    8014    2030      11      30      21    -3.4    91.1    3.84    49.4     0.0     0.0     0.0    0.00
    8015    2030      11      30      22    -3.0    90.6    3.85    38.9     0.0     0.0     0.0    0.00
    8016    2030      11      30      23    -2.5    90.2    3.85    38.9     0.0     0.0     0.0    0.00
    8017    2030      12       1       0    -2.3    89.9    4.20    38.1     0.0     0.0     0.0    0.00
    8018    2030      12       1       1    -2.0    88.9    4.58    48.5     0.0     0.0     0.0    0.00
    8019    2030      12       1       2    -1.8    87.9    4.88    48.6     0.0     0.0     0.0    0.00
    8020    2030      12       1       3    -1.8    87.6    4.58    48.5     0.0     0.0     0.0    0.00
    8021    2030      12       1       4    -1.7    87.2    4.18    48.4     0.0     0.0     0.0    0.00
    8022    2030      12       1       5    -1.7    86.9    3.88    48.2     0.0     0.0     0.0    0.00
    8023    2030      12       1       6    -1.6    86.2    4.18    48.4     0.0     0.0     0.0    0.00
    8024    2030      12       1       7    -1.6    85.7    4.54    79.5     0.0     0.0     0.0    0.00
    8025    2030      12       1       8    -1.5    85.0    4.84    79.5     0.0     0.0     0.0    0.00
    8026    2030      12       1       9    -1.0    82.0    5.14    79.6     0.0     0.0     0.0    0.00
    8027    2030      12       1      10    -0.6    79.1    5.57   131.1     6.3     6.3     0.0    0.00
    8028    2030      12       1      11    -0.1    76.1    5.87   131.0    16.0    16.0     0.0    0.00
    8029    2030      12       1      12    -0.4    77.1    6.57   130.9    29.4    29.4     0.0    0.00
    8030    2030      12       1      13    -0.7    78.1    7.17   130.8    49.0    49.0     0.0    0.00
    8031    2030      12       1      14    -1.0    79.1    7.87   130.8    29.1    29.1     0.0    0.00
    8032    2030      12       1      15    -1.0    80.0    7.87   130.8     8.7     8.7     0.0    0.00
    8033    2030      12       1      16    -1.0    81.0    7.85   120.6     1.0     1.0     0.0    0.00
    8034    2030      12       1      17    -1.0    82.0    7.85   120.6     0.0     0.0     0.0    0.00
    8035    2030      12       1      18    -1.2    84.0    7.85   120.6     0.0     0.0     0.0    0.00
    8036    2030      12       1      19    -1.3    85.9    7.89   140.9     0.0     0.0     0.0    0.00
    8037    2030      12       1      20    -1.5    87.9    7.89   140.9     0.0     0.0     0.0    0.00
    8038    2030      12       1      21    -1.6    90.2    7.89   140.9     0.0     0.0     0.0    0.00
    8039    2030      12       1      22    -1.8    92.5    7.85   120.6     0.0     0.0     0.0    0.00
    8040    2030      12       1      23    -1.9    94.7    7.85   120.6     0.0     0.0     0.0    0.00
    8041    2030      12       2       0    -1.6    95.0    7.55   120.6     0.0     0.0     0.0    0.00
    8042    2030      12       2       1    -1.2    95.4    7.17   130.8     0.0     0.0     0.0    0.00
    8043    2030      12       2       2    -0.9    95.7    6.87   130.9     0.0     0.0     0.0    0.00
    8044    2030      12       2       3    -0.8    96.7    7.17   130.8     0.0     0.0     0.0    0.00
    8045    2030      12       2       4    -0.7    97.6    7.59   141.0     0.0     0.0     0.0    0.00
    8046    2030      12       2       5    -0.7    98.6    7.89   140.9     0.0     0.0     0.0    0.00
    8047    2030      12       2       6    -0.4    99.3    7.89   140.9     0.0     0.0     0.0    0.70
    8048    2030      12       2       7     0.0    99.8    7.89   140.9     0.0     0.0     0.0    1.97
    8049    2030      12       2       8     0.3   100.0    7.89   140.9     0.0     0.0     0.0    0.86
    8050    2030      12       2       9     0.8    99.8    6.89   141.1     0.0     0.0     0.0    1.97
    8051    2030      12       2      10     1.2    99.3    5.91   151.4     4.2     4.2     0.0    2.48
    8052    2030      12       2      11     1.7    99.0    4.91   151.7    12.6    12.6     0.0    2.67
    8053    2030      12       2      12     2.4    99.3    4.61   151.8    31.7    31.7     0.0    0.47
    8054    2030      12       2      13     3.1    99.7    4.21   152.0    16.2    16.2     0.0    0.35
    8055    2030      12       2      14     3.8   100.0    3.91   152.1    21.2    21.2     0.0    0.71
    8056    2030      12       2      15     4.2   100.0    4.21   152.0    10.8    10.8     0.0    0.00
    8057    2030      12       2      16     4.4   100.0    4.70   182.1     0.8     0.8     0.0    0.00
    8058    2030      12       2      17     4.8   100.0    5.00   182.0     0.0     0.0     0.0    0.00
    8059    2030      12       2      18     4.6    99.3    5.00   182.0     0.0     0.0     0.0    0.00
    8060    2030      12       2      19     4.4    98.8    5.00   182.0     0.0     0.0     0.0    0.00
    8061    2030      12       2      20     4.2    98.1    5.00   182.0     0.0     0.0     0.0    0.00
    8062    2030      12       2      21     4.2    97.8    5.30   181.9     0.0     0.0     0.0    0.00
    8063    2030      12       2      22     4.0    97.4    5.67   171.7     0.0     0.0     0.0    0.60
    8064    2030      12       2      23     3.9    97.1    5.97   171.6     0.0     0.0     0.0    0.00
    8065    2030      12       3       0     3.6    97.1    5.97   171.6     0.0     0.0     0.0    0.00
    8066    2030      12       3       1     3.3    97.1    5.87   131.0     0.0     0.0     0.0    0.80
    8067    2030      12       3       2     3.0    97.1    5.87   131.0     0.0     0.0     0.0    0.46
    8068    2030      12       3       3     2.9    97.4    5.87   131.0     0.0     0.0     0.0    0.00
    8069    2030      12       3       4     2.8    97.8    5.89   141.2     0.0     0.0     0.0    0.63
    8070    2030      12       3       5     2.7    98.1    5.89   141.2     0.0     0.0     0.0    1.34
    8071    2030      12       3       6     3.1    97.4    5.89   141.2     0.0     0.0     0.0    1.15
    8072    2030      12       3       7     3.4    96.9    5.91   151.4     0.0     0.0     0.0    1.34
    8073    2030      12       3       8     3.8    96.2    5.91   151.4     0.0     0.0     0.0    1.54
    8074    2030      12       3       9     3.5    96.5    5.91   151.4     0.0     0.0     0.0    0.00
    8075    2030      12       3      10     3.2    96.9    5.85   120.8     1.6     1.6     0.0    0.00
    8076    2030      12       3      11     2.9    97.1    5.85   120.8     3.1     2.1     8.9    0.00
    8077    2030      12       3      12     2.8    96.5    6.55   120.7     4.2     3.3     6.1    0.00
    8078    2030      12       3      13     2.7    95.9    7.15   120.6     4.4     3.8     4.9    0.00
    8079    2030      12       3      14     2.6    95.2    7.85   120.6     6.0     6.0     0.0    0.00
    8080    2030      12       3      15     2.3    96.5    7.85   120.6     6.3     6.3     0.0    0.00
    8081    2030      12       3      16     1.9    97.8    7.85   120.6     0.6     0.6     0.0    0.00
    8082    2030      12       3      17     1.5    99.0    7.85   120.6     0.0     0.0     0.0    0.65
    8083    2030      12       3      18     1.5    99.0    7.15   120.6     0.0     0.0     0.0    1.38
    8084    2030      12       3      19     1.6    99.0    6.54   110.4     0.0     0.0     0.0    0.82
    8085    2030      12       3      20     1.6    99.0    5.84   110.5     0.0     0.0     0.0    1.00
    8086    2030      12       3      21     1.6    99.0    5.14   110.6     0.0     0.0     0.0    0.65
    8087    2030      12       3      22     1.6    99.0    4.53    89.9     0.0     0.0     0.0    1.00
    8088    2030      12       3      23     1.6    99.0    3.83    89.9     0.0     0.0     0.0    0.87
    8089    2030      12       4       0     1.6    99.3    3.53    89.9     0.0     0.0     0.0    0.74
    8090    2030      12       4       1     1.7    99.7    3.13    89.8     0.0     0.0     0.0    0.52
    8091    2030      12       4       2     1.7   100.0    2.83    89.8     0.0     0.0     0.0    0.52
    8092    2030      12       4       3     1.7   100.0    2.83    89.8     0.0     0.0     0.0    0.41
    8093    2030      12       4       4     1.6   100.0    2.84    68.6     0.0     0.0     0.0    0.20
    8094    2030      12       4       5     1.6   100.0    2.84    68.6     0.0     0.0     0.0    0.20
    8095    2030      12       4       6     1.7   100.0    3.14    68.8     0.0     0.0     0.0    0.10
    8096    2030      12       4       7     1.7   100.0    3.56    58.5     0.0     0.0     0.0    0.31
    8097    2030      12       4       8     1.8   100.0    3.86    58.6     0.0     0.0     0.0    0.00
    8098    2030      12       4       9     1.7   100.0    3.56    58.5     0.0     0.0     0.0    0.00
    8099    2030      12       4      10     1.7   100.0    3.20    37.5     4.4     4.4     0.0    0.00
    8100    2030      12       4      11     1.6   100.0    2.90    37.2    14.2    14.2     0.0    0.00
    8101    2030      12       4      12     1.7   100.0    2.90    37.2    35.1    35.1     0.0    0.14
    8102    2030      12       4      13     1.7   100.0    2.99     6.7    21.8    21.8     0.0    0.66
    8103    2030      12       4      14     1.8   100.0    2.99     6.7    24.2    24.2     0.0    0.14
    8104    2030      12       4      15     1.7   100.0    3.29     7.0     7.8     7.8     0.0    0.00
    8105    2030      12       4      16     1.7   100.0    3.72   357.3     0.3     0.3     0.0    0.14
    8106    2030      12       4      17     1.6   100.0    4.02   357.5     0.0     0.0     0.0    0.07
    8107    2030      12       4      18     1.4    99.1    4.32   357.7     0.0     0.0     0.0    0.43
    8108    2030      12       4      19     1.1    98.5    4.75   347.9     0.0     0.0     0.0    0.74
    8109    2030      12       4      20     0.9    97.7    5.05   348.1     0.0     0.0     0.0    0.43
    8110    2030      12       4      21     0.6    97.8    4.75   347.9     0.0     0.0     0.0    0.14
    8111    2030      12       4      22     0.1    97.8    4.43   318.3     0.0     0.0     0.0    0.00
    8112    2030      12       4      23    -0.3    97.6    4.13   318.2     0.0     0.0     0.0    0.34
    8113    2030      12       5       0    -0.3    97.3    4.83   318.5     0.0     0.0     0.0    0.17
    8114    2030      12       5       1    -0.2    97.0    5.43   318.7     0.0     0.0     0.0    0.00
    8115    2030      12       5       2    -0.2    96.7    6.13   318.8     0.0     0.0     0.0    0.00
    8116    2030      12       5       3    -0.3    95.7    6.13   318.8     0.0     0.0     0.0    0.00
    8117    2030      12       5       4    -0.3    94.7    6.15   309.0     0.0     0.0     0.0    0.00
    8118    2030      12       5       5    -0.4    93.8    6.15   309.0     0.0     0.0     0.0    0.00
    8119    2030      12       5       6    -0.2    93.7    5.15   308.8     0.0     0.0     0.0    0.00
    8120    2030      12       5       7    -0.1    93.7    4.17   250.9     0.0     0.0     0.0    0.00
    8121    2030      12       5       8     0.1    93.7    3.16   251.2     0.0     0.0     0.0    0.00
    8122    2030      12       5       9     0.3    94.2    2.86   251.4     0.0     0.0     0.0    0.00
    8123    2030      12       5      10     0.5    94.6    2.39   213.7     5.3     5.3     0.0    0.00
    8124    2030      12       5      11     0.7    95.1    2.09   214.3    16.8    16.8     0.0    0.00
    8125    2030      12       5      12     1.2    93.6    2.79   213.2    33.8    33.8     0.0    0.00
    8126    2030      12       5      13     1.8    92.4    3.19   142.3    39.8    39.8     0.0    0.00
    8127    2030      12       5      14     2.4    91.4    3.89   141.9    53.7    53.7     0.0    0.00
    8128    2030      12       5      15     2.9    91.4    4.59   141.6    21.5    21.5     0.0    0.00
    8129    2030      12       5      16     3.6    91.4    5.30   181.9     1.0     1.0     0.0    0.00
    8130    2030      12       5      17     4.2    91.4    6.00   181.7     0.0     0.0     0.0    0.00
    8131    2030      12       5      18     4.2    93.3    7.00   181.4     0.0     0.0     0.0    0.16
    8132    2030      12       5      19     4.3    95.2    8.00   181.2     0.0     0.0     0.0    0.00
    8133    2030      12       5      20     4.4    97.1    9.00   181.1     0.0     0.0     0.0    0.16
    8134    2030      12       5      21     4.6    97.4    9.00   181.1     0.0     0.0     0.0    0.52
    8135    2030      12       5      22     4.9    97.8    9.03   191.1     0.0     0.0     0.0    0.00
    8136    2030      12       5      23     5.1    98.1    9.03   191.1     0.0     0.0     0.0    0.00
    8137    2030      12       6       0     5.3    97.8    9.03   191.1     0.0     0.0     0.0    0.51
    8138    2030      12       6       1     5.5    97.4    9.03   191.1     0.0     0.0     0.0    1.07
    8139    2030      12       6       2     5.7    97.1    9.03   191.1     0.0     0.0     0.0    0.00
    8140    2030      12       6       3     5.8    97.4    9.03   191.1     0.0     0.0     0.0    0.00
    8141    2030      12       6       4     5.9    97.8    9.06   201.1     0.0     0.0     0.0    0.00
    8142    2030      12       6       5     6.0    98.1    9.06   201.1     0.0     0.0     0.0    0.00
    8143    2030      12       6       6     6.0    98.1    9.06   201.1     0.0     0.0     0.0    0.00
    8144    2030      12       6       7     6.0    98.1    9.03   191.1     0.0     0.0     0.0    0.00
    8145    2030      12       6       8     6.0    98.1    9.03   191.1     0.0     0.0     0.0    0.00
    8146    2030      12       6       9     6.1    98.1    9.73   191.0     0.0     0.0     0.0    0.51
    8147    2030      12       6      10     6.2    98.1   10.33   191.0     0.6     0.6     0.0    3.00
    8148    2030      12       6      11     6.3    98.1   11.04   190.9     2.9     2.6     2.8    0.00
    8149    2030      12       6      12     6.3    97.8   11.04   190.9     7.6     7.6     0.0    1.16
    8150    2030      12       6      13     6.3    97.4   11.04   190.9     8.7     8.7     0.0    0.85
    8151    2030      12       6      14     6.3    97.1   11.04   190.9     4.4     4.4     0.0    0.27
    8152    2030      12       6      15     6.3    97.4   10.73   190.9     2.1     2.1     0.0    0.56
    8153    2030      12       6      16     6.4    97.8   10.33   191.0     0.3     0.3     0.0    1.49
    8154    2030      12       6      17     6.4    98.1   10.03   191.0     0.0     0.0     0.0    0.85
    8155    2030      12       6      18     6.5    98.1   10.03   191.0     0.0     0.0     0.0    0.56
    8156    2030      12       6      19     6.7    98.1   10.06   200.9     0.0     0.0     0.0    0.00
    8157    2030      12       6      20     6.8    98.1   10.06   200.9     0.0     0.0     0.0    1.16
    8158    2030      12       6      21     6.9    97.8   10.06   200.9     0.0     0.0     0.0    0.00
    8159    2030      12       6      22     7.1    97.4   10.06   200.9     0.0     0.0     0.0    0.00
    8160    2030      12       6      23     7.2    97.1   10.06   200.9     0.0     0.0     0.0    0.00
    8161    2030      12       7       0     7.2    97.1    9.76   201.0     0.0     0.0     0.0    0.00
    8162    2030      12       7       1     7.1    97.1    9.36   201.0     0.0     0.0     0.0    0.81
    8163    2030      12       7       2     7.1    97.1    9.06   201.1     0.0     0.0     0.0    0.40
    8164    2030      12       7       3     7.1    96.5    9.06   201.1     0.0     0.0     0.0    0.40
    8165    2030      12       7       4     7.0    95.9    9.06   201.1     0.0     0.0     0.0    0.00
    8166    2030      12       7       5     7.0    95.2    9.06   201.1     0.0     0.0     0.0    0.00
