Ilmatieteen_laitos Meteorologiska_institutet Finnish_Meteorological_Institute 2013  
Aika-askel Vuosi Kuukausi Päivä Aika Lämpötila(°C) Suhteellinen_kosteus(%) Tuulen_nopeus(m/s) Tuulen_suunta(astetta) Kokonaissäteily_vaakapinnalle(W/m2) Hajasäteily_vaakapinnalle(W/m2) Suora_säteily_kohtisuoralle_pinnalle(W/m2) Sademäärä(mm/h) 
Tidssteg År Månad Dag Tid Temperatur(°C) Relativ_fuktighet(%) Vindhastighet(m/s) Vindriktning(grader) Global_strålning_på_vågrät_yta(W/m2) Diffus_strålning_på_vågrät_yta(W/m2) Direkt_strålning_på_normalyta(W/m2) Nederbörd(mm/h) 
Timestep Year Month Day Time Temperature(°C) Relative_humidity(%) Wind_speed(m/s) Wind_direction(degrees) Global_horisontal_radiation(W/m2) Diffuse_horisontal_radiation(W/m2) Direct_normal_solar_radiation(W/m2) Precipitation(mm/h)
#    STEP    YEAR    MONTH     DAY     HOUR     T      RH             WS      WD      Rglob   Rdiff   Rnorm  Precip
    2066    2100       3      28       1     7.7    87.6    2.08   286.5     0.0     0.0     0.0    0.00
    2067    2100       3      28       2     7.1    90.7    2.08   286.5     0.0     0.0     0.0    0.00
    2068    2100       3      28       3     6.6    91.9    1.38   289.9     0.0     0.0     0.0    0.00
    2069    2100       3      28       4     6.0    93.2    0.80   297.3     0.0     0.0     0.0    0.00
    2070    2100       3      28       5     5.4    94.4    0.24   356.0     0.0     0.0     0.0    0.00
    2071    2100       3      28       6     6.1    93.2    0.17   264.3     0.0     0.0     0.0    0.00
    2072    2100       3      28       7     6.6    91.9    0.52   225.3    26.0    17.7    70.5    0.00
    2073    2100       3      28       8     7.2    90.7    0.81   219.7   115.4    48.5   276.2    0.00
    2074    2100       3      28       9     9.3    79.6    0.81   219.7   222.6    69.8   432.2    0.00
    2075    2100       3      28      10    11.5    68.4    1.21   326.8   321.4    86.1   531.1    0.00
    2076    2100       3      28      11    13.6    56.9    1.21   326.8   398.3    95.9   597.5    0.00
    2077    2100       3      28      12    14.3    51.7    1.91   324.3   449.4   104.8   641.3    0.00
    2078    2100       3      28      13    15.1    46.2    2.14   224.6   459.9   108.2   656.4    0.00
    2079    2100       3      28      14    15.9    40.9    2.84   223.4   433.4   107.1   652.6    0.00
    2080    2100       3      28      15    15.6    40.9    3.14   223.1   375.8    99.9   636.3    0.00
    2081    2100       3      28      16    15.4    40.9    3.48   191.0   294.4    88.9   603.9    0.00
    2082    2100       3      28      17    15.1    40.9    3.78   190.9   199.6    71.0   567.4    0.00
    2083    2100       3      28      18    13.6    48.7    3.78   190.9   100.5    46.6   524.5    0.00
    2084    2100       3      28      19    12.1    56.2    3.91   243.2    21.5    21.5     0.0    0.00
    2085    2100       3      28      20    10.6    63.8    3.91   243.2     0.0     0.0     0.0    0.00
    2086    2100       3      28      21    10.1    66.5    2.61   244.8     0.0     0.0     0.0    0.00
    2087    2100       3      28      22     9.6    69.0    1.22   250.4     0.0     0.0     0.0    0.00
    2088    2100       3      28      23     9.1    71.6    0.24   356.0     0.0     0.0     0.0    0.00
    2089    2100       3      29       0     8.1    77.1    0.24   356.0     0.0     0.0     0.0    0.00
    2090    2100       3      29       1     7.0    82.5    0.24   356.0     0.0     0.0     0.0    0.00
    2091    2100       3      29       2     5.9    87.9    0.24   356.0     0.0     0.0     0.0    0.00
    2092    2100       3      29       3     5.5    90.0    0.24   356.0     0.0     0.0     0.0    0.00
    2093    2100       3      29       4     5.2    92.4    0.24   356.0     0.0     0.0     0.0    0.00
    2094    2100       3      29       5     4.7    95.1    0.24   356.0     0.0     0.0     0.0    0.00
    2095    2100       3      29       6     5.9    91.9    0.49   211.7     0.0     0.0     0.0    0.00
    2096    2100       3      29       7     6.9    89.5    1.09   205.3    30.3    17.2   105.0    0.00
    2097    2100       3      29       8     8.0    86.9    1.79   203.2   118.5    41.9   307.7    0.00
    2098    2100       3      29       9     9.7    75.8    2.09   202.7   227.3    69.0   439.7    0.00
    2099    2100       3      29      10    11.4    64.5    2.54   223.8   326.1    83.0   541.1    0.00
    2100    2100       3      29      11    13.1    53.0    2.84   223.4   403.3    89.0   613.9    0.00
    2101    2100       3      29      12    13.9    48.7    3.14   223.1   448.2    94.9   650.3    0.00
    2102    2100       3      29      13    14.6    44.2    3.49   201.6   459.9    96.7   670.4    0.00
    2103    2100       3      29      14    15.3    39.9    3.79   201.5   436.2    92.6   679.1    0.00
    2104    2100       3      29      15    15.0    41.6    4.09   201.4   377.0    89.2   656.6    0.00
    2105    2100       3      29      16    14.8    43.2    4.48   190.8   302.1    76.6   652.9    0.00
    2106    2100       3      29      17    14.5    44.9    4.78   190.7   202.0    74.1   548.0    0.00
    2107    2100       3      29      18    13.2    51.3    4.48   190.8    98.2    76.6   199.7    0.00
    2108    2100       3      29      19    11.8    57.6    4.12   211.9    19.9    19.9     0.0    0.00
    2109    2100       3      29      20    10.5    63.8    3.82   212.1     0.0     0.0     0.0    0.00
    2110    2100       3      29      21     9.8    67.7    3.51   212.2     0.0     0.0     0.0    0.00
    2111    2100       3      29      22     9.0    71.6    3.18   233.6     0.0     0.0     0.0    0.00
    2112    2100       3      29      23     8.2    75.5    2.87   233.9     0.0     0.0     0.0    0.00
    2113    2100       3      30       0     7.8    76.7    2.17   235.2     0.0     0.0     0.0    0.00
    2114    2100       3      30       1     7.5    78.1    1.58   237.2     0.0     0.0     0.0    0.00
    2115    2100       3      30       2     7.0    79.3    0.88   243.0     0.0     0.0     0.0    0.00
    2116    2100       3      30       3     6.8    81.2    0.59   249.5     0.0     0.0     0.0    0.00
    2117    2100       3      30       4     6.7    83.1    0.25   281.5     0.0     0.0     0.0    0.00
    2118    2100       3      30       5     6.5    85.0    0.24   356.0     0.0     0.0     0.0    0.00
    2119    2100       3      30       6     6.8    86.0    0.81   219.7     0.3     0.3     0.0    0.00
    2120    2100       3      30       7     7.0    86.9    1.81   214.3    28.2    22.5    43.8    0.00
    2121    2100       3      30       8     7.2    87.9    2.81   212.8   109.1    60.0   192.2    0.00
    2122    2100       3      30       9     9.1    74.2    3.82   212.1   209.1    89.9   326.7    0.00
    2123    2100       3      30      10    10.8    60.2    4.88   232.3   308.3   108.3   438.9    0.00
    2124    2100       3      30      11    12.6    45.9    5.88   231.9   389.7   120.0   520.6    0.00
    2125    2100       3      30      12    13.4    42.9    6.18   231.8   432.9   130.7   550.5    0.00
    2126    2100       3      30      13    14.1    39.9    6.58   231.7   444.3   133.7   568.8    0.00
    2127    2100       3      30      14    14.8    36.8    6.89   231.6   420.3   130.7   567.2    0.00
    2128    2100       3      30      15    14.6    37.1    7.19   231.6   366.8   123.9   546.3    0.00
    2129    2100       3      30      16    14.4    37.5    7.63   241.7   257.4   120.0   392.2    0.00
    2130    2100       3      30      17    14.2    37.8    7.93   241.6   181.7    93.6   369.5    0.00
    2131    2100       3      30      18    12.7    46.2    6.62   241.9    86.5    65.8   182.9    0.00
    2132    2100       3      30      19    11.1    54.7    5.26   252.6    18.8    18.8     0.0    0.00
    2133    2100       3      30      20     9.6    62.9    3.95   253.4     0.0     0.0     0.0    0.00
    2134    2100       3      30      21     9.2    63.1    3.95   253.4     0.0     0.0     0.0    0.00
    2135    2100       3      30      22     8.7    63.5    4.12   293.1     0.0     0.0     0.0    0.00
    2136    2100       3      30      23     8.3    63.8    4.12   293.1     0.0     0.0     0.0    0.00
    2137    2100       3      31       0     7.9    63.8    4.12   293.1     0.0     0.0     0.0    0.00
    2138    2100       3      31       1     7.4    63.8    4.16   302.8     0.0     0.0     0.0    0.00
    2139    2100       3      31       2     7.0    63.8    4.16   302.8     0.0     0.0     0.0    0.00
    2140    2100       3      31       3     6.6    65.8    4.16   302.8     0.0     0.0     0.0    0.00
    2141    2100       3      31       4     6.1    67.7    4.22   322.0     0.0     0.0     0.0    0.00
    2142    2100       3      31       5     5.6    69.7    4.22   322.0     0.0     0.0     0.0    0.00
    2143    2100       3      31       6     5.9    68.7    4.22   322.0     0.7     0.7     0.0    0.00
    2144    2100       3      31       7     6.1    67.7    4.24   331.4    47.5    17.6   217.8    0.00
    2145    2100       3      31       8     6.3    66.8    4.24   331.4   149.7    36.4   435.0    0.00
    2146    2100       3      31       9     7.5    57.9    3.94   331.6   262.7    48.4   577.0    0.00
    2147    2100       3      31      10     8.7    49.0    3.56   359.7   368.0    56.1   675.4    0.00
    2148    2100       3      31      11     9.9    39.9    3.26   359.7   444.2    60.9   731.4    0.00
    2149    2100       3      31      12    10.6    35.8    3.26   359.7   492.4    61.5   776.6    0.00
    2150    2100       3      31      13    11.2    31.7    3.21   322.6   501.2    61.2   797.3    0.00
    2151    2100       3      31      14    11.9    27.5    3.21   322.6   480.7    64.5   805.8    0.00
    2152    2100       3      31      15    11.7    28.6    3.51   322.3   378.9   108.3   602.3    0.00
    2153    2100       3      31      16    11.5    29.6    3.54   222.7   295.9   135.0   450.9    0.00
    2154    2100       3      31      17    11.3    30.6    3.84   222.5   165.7   117.3   198.9    0.00
    2155    2100       3      31      18    10.2    35.5    3.54   222.7   105.3    77.2   237.6    0.00
    2156    2100       3      31      19     9.0    40.2    3.21   243.9    22.4    22.4     0.0    0.00
    2157    2100       3      31      20     7.9    44.9    2.91   244.3     0.0     0.0     0.0    0.00
    2158    2100       3      31      21     7.5    49.0    2.91   244.3     0.0     0.0     0.0    0.00
    2159    2100       3      31      22     7.0    53.0    3.12   294.1     0.0     0.0     0.0    0.00
    2160    2100       3      31      23     6.6    56.9    3.12   294.1     0.0     0.0     0.0    0.00
    2161    2100       4       1       0     6.2    62.6    2.81   287.5     0.0     0.0     0.0    0.00
    2162    2100       4       1       1     5.5    66.8    2.36   306.8     0.0     0.0     0.0    0.00
    2163    2100       4       1       2     4.9    71.1    2.05   306.4     0.0     0.0     0.0    0.00
    2164    2100       4       1       3     4.5    72.9    2.36   306.8     0.0     0.0     0.0    0.00
    2165    2100       4       1       4     4.1    74.7    2.76   307.3     0.0     0.0     0.0    0.00
    2166    2100       4       1       5     3.8    76.6    3.07   307.6     0.0     0.0     0.0    0.00
    2167    2100       4       1       6     4.1    75.1    3.07   307.6     0.6     0.6     0.0    0.00
    2168    2100       4       1       7     4.4    73.6    3.11   287.8    51.4    22.6   199.7    0.00
    2169    2100       4       1       8     4.8    72.1    3.11   287.8   161.5    40.2   453.9    0.00
    2170    2100       4       1       9     6.8    65.2    3.11   287.8   281.6    52.6   606.2    0.00
    2171    2100       4       1      10     8.8    58.4    3.11   287.8   390.9    57.8   711.8    0.00
    2172    2100       4       1      11    10.9    51.4    3.11   287.8   472.3    60.9   776.3    0.00
    2173    2100       4       1      12    12.2    49.1    4.13   288.3   519.8    62.8   815.2    0.00
    2174    2100       4       1      13    13.6    46.7    5.15   288.7   532.6    63.8   840.5    0.00
    2175    2100       4       1      14    14.9    44.3    6.17   288.9   508.6    68.8   844.2    0.00
    2176    2100       4       1      15    15.2    45.3    6.48   288.9   428.5   118.3   683.3    0.00
    2177    2100       4       1      16    15.5    46.4    6.89   289.0   343.8    79.8   730.1    0.00
    2178    2100       4       1      17    15.8    47.4    7.19   289.0   230.8    65.0   666.8    0.00
    2179    2100       4       1      18    14.4    53.4    6.17   288.9   133.0    51.8   656.7    0.00
    2180    2100       4       1      19    13.0    59.3    5.21   259.1    30.5    30.5     0.0    0.00
    2181    2100       4       1      20    11.6    65.2    4.19   258.9     0.0     0.0     0.0    0.00
    2182    2100       4       1      21    10.9    67.1    4.19   258.9     0.0     0.0     0.0    0.00
    2183    2100       4       1      22    10.1    69.0    4.19   258.9     0.0     0.0     0.0    0.00
    2184    2100       4       1      23     9.3    70.9    4.19   258.9     0.0     0.0     0.0    0.00
    2185    2100       4       2       0     8.9    71.2    3.88   258.8     0.0     0.0     0.0    0.00
    2186    2100       4       2       1     8.5    71.6    3.49   239.3     0.0     0.0     0.0    0.00
    2187    2100       4       2       2     8.1    71.9    3.19   239.3     0.0     0.0     0.0    0.00
    2188    2100       4       2       3     8.2    71.6    3.49   239.3     0.0     0.0     0.0    0.00
    2189    2100       4       2       4     8.4    71.2    3.89   249.1     0.0     0.0     0.0    0.00
    2190    2100       4       2       5     8.4    70.9    4.20   249.2     0.0     0.0     0.0    0.00
    2191    2100       4       2       6     8.7    70.2    3.89   249.1     0.7     0.7     0.0    0.00
